ID,Income
TEST_0000,23.74656364495057
TEST_0001,0.0
TEST_0002,408.81107629251085
TEST_0003,611.371336427331
TEST_0004,0.0
TEST_0005,723.438079349557
TEST_0006,407.8028045788204
TEST_0007,0.0
TEST_0008,0.0
TEST_0009,1048.5931041043582
TEST_0010,911.8079435850699
TEST_0011,861.9693645995453
TEST_0012,527.737476910244
TEST_0013,805.8596809261195
TEST_0014,0.0
TEST_0015,897.6018803537772
TEST_0016,784.5728468479722
TEST_0017,602.5433799293639
TEST_0018,601.4291946117947
TEST_0019,1213.1327527858084
TEST_0020,560.4960298011949
TEST_0021,1360.6794138933317
TEST_0022,0.0
TEST_0023,799.3238784749092
TEST_0024,0.0
TEST_0025,615.5335506434571
TEST_0026,767.2359470174008
TEST_0027,1169.8255886131244
TEST_0028,0.0
TEST_0029,584.9079826126914
TEST_0030,0.0
TEST_0031,1010.5487062788904
TEST_0032,657.743479014973
TEST_0033,0.0
TEST_0034,1051.3771246678511
TEST_0035,1.898422935340708
TEST_0036,0.0
TEST_0037,666.0314471854119
TEST_0038,645.6461103056256
TEST_0039,0.0
TEST_0040,550.2466044203263
TEST_0041,1595.6697944924058
TEST_0042,671.6315648977481
TEST_0043,1258.5202486236706
TEST_0044,896.8295130066192
TEST_0045,1089.664927900867
TEST_0046,1137.7793223566823
TEST_0047,635.7765679359453
TEST_0048,430.8010971226257
TEST_0049,0.0
TEST_0050,0.0
TEST_0051,320.0971343440853
TEST_0052,668.1866184853732
TEST_0053,795.9753997588996
TEST_0054,489.91288930150785
TEST_0055,656.4270014006893
TEST_0056,878.2252121306694
TEST_0057,0.0
TEST_0058,857.0901468984198
TEST_0059,896.8303998865234
TEST_0060,533.0769346081443
TEST_0061,900.9855383261688
TEST_0062,554.427673444223
TEST_0063,67.50284522661573
TEST_0064,643.3331506396457
TEST_0065,379.47315997018
TEST_0066,0.0
TEST_0067,797.2120096512258
TEST_0068,878.222730388097
TEST_0069,1050.3729808735393
TEST_0070,0.0
