ID,Income
TEST_0000,5.975529922745753
TEST_0001,0.0
TEST_0002,436.7860676233951
TEST_0003,570.3866127355028
TEST_0004,0.0
TEST_0005,743.3465529612937
TEST_0006,419.77096402478844
TEST_0007,0.0
TEST_0008,1.2666498182272523
TEST_0009,1060.1924334404064
TEST_0010,937.3942860505349
TEST_0011,892.7789160058526
TEST_0012,454.9747486335149
TEST_0013,794.6988738922141
TEST_0014,0.0
TEST_0015,934.3769156267888
TEST_0016,825.5619030128948
TEST_0017,583.1545616578579
TEST_0018,610.2084639450426
TEST_0019,1184.5263824383057
TEST_0020,628.087726447254
TEST_0021,1367.6845221709636
TEST_0022,0.0
TEST_0023,682.7981830177189
TEST_0024,0.0
TEST_0025,609.812438848775
TEST_0026,789.8555721306134
TEST_0027,1240.5844751364004
TEST_0028,7.727147770988483
TEST_0029,590.5385651149675
TEST_0030,0.0
TEST_0031,1000.7874109339066
TEST_0032,620.0881093903339
TEST_0033,0.0
TEST_0034,1104.4839302614005
TEST_0035,0.46866814260698647
TEST_0036,0.0
TEST_0037,641.9479241871749
TEST_0038,662.950813239741
TEST_0039,0.0
TEST_0040,509.6486988749398
TEST_0041,1628.6174189933831
TEST_0042,634.8396834756874
TEST_0043,1225.7574288963463
TEST_0044,965.8828750458397
TEST_0045,1051.7429049561601
TEST_0046,1155.6911376531539
TEST_0047,612.0645966195824
TEST_0048,550.5117327355358
TEST_0049,0.0
TEST_0050,0.0
TEST_0051,326.4704040649124
TEST_0052,642.9114727062973
TEST_0053,972.2819847778268
TEST_0054,560.7220176727208
TEST_0055,665.1666224622542
TEST_0056,880.0315796844307
TEST_0057,0.0
TEST_0058,855.2361592505735
TEST_0059,893.1517018216955
TEST_0060,492.8166421058412
TEST_0061,868.9587297889166
TEST_0062,524.5882445846601
TEST_0063,30.26994808787226
TEST_0064,642.4722914230712
TEST_0065,374.97358301319406
TEST_0066,0.0
TEST_0067,849.1985012902809
TEST_0068,876.4702390700932
TEST_0069,997.9350782177611
TEST_0070,0.0
TEST_0071,733.0442196269792
TEST_0072,951.6536161557203
TEST_0073,823.9750737349841
TEST_0074,565.8766443401494
TEST_0075,236.13468580674493
TEST_0076,1019.3860561657773
TEST_0077,529.539619774125
TEST_0078,13.985398918051107
TEST_0079,478.73697395300843
TEST_0080,0.0
TEST_0081,440.05326575684785
TEST_0082,0.0
TEST_0083,0.005979513648054713
TEST_0084,604.0960007826195
TEST_0085,1091.954780169592
TEST_0086,1390.2330390391605
TEST_0087,552.6184035376666
TEST_0088,1022.4559035189877
TEST_0089,0.0
TEST_0090,1272.5541856704015
TEST_0091,0.0
TEST_0092,624.293235852294
TEST_0093,351.0605475269125
TEST_0094,1329.2621708733952
TEST_0095,568.2650504765002
TEST_0096,515.0085770438837
TEST_0097,621.067335110879
TEST_0098,931.9243518165911
TEST_0099,506.5532208934066
TEST_0100,10.48300683739571
TEST_0101,432.92095285175066
TEST_0102,419.16956426687796
TEST_0103,0.0
TEST_0104,759.0836576926301
TEST_0105,0.0
TEST_0106,788.0138394081732
TEST_0107,509.47127714151895
TEST_0108,797.8090469948709
TEST_0109,509.09780560192087
TEST_0110,5.008165592327511
TEST_0111,729.4183263308728
TEST_0112,0.0
TEST_0113,1068.47880484789
TEST_0114,678.414120645044
TEST_0115,0.0
TEST_0116,895.0975426976711
TEST_0117,511.8562191191703
TEST_0118,740.9005086889596
TEST_0119,570.1487534100895
TEST_0120,1025.1586459660045
TEST_0121,1157.4933529306554
TEST_0122,907.3753202200014
TEST_0123,654.7411930766374
TEST_0124,0.0
TEST_0125,808.8923131392148
TEST_0126,1.1882625344449926
TEST_0127,1050.7310584190946
TEST_0128,486.50380267081454
TEST_0129,1386.6637005762605
TEST_0130,670.8746312739986
TEST_0131,452.90459741586136
TEST_0132,482.9829620441922
TEST_0133,669.2723244652867
TEST_0134,939.551882173387
TEST_0135,673.850029870345
TEST_0136,756.6312946749865
TEST_0137,844.0557344630228
TEST_0138,1.2076204800927837
TEST_0139,415.41476977829615
TEST_0140,637.5072265818205
TEST_0141,538.9981550577382
TEST_0142,583.8435426689356
TEST_0143,0.0
TEST_0144,1385.6566632831718
TEST_0145,935.3109117327009
TEST_0146,7.795390084065152
TEST_0147,957.3081065983982
TEST_0148,1137.306662279463
TEST_0149,0.9199092884417857
TEST_0150,1374.2029468656874
TEST_0151,544.5626852444751
TEST_0152,786.5609612448022
TEST_0153,547.3420922151934
TEST_0154,526.702936809319
TEST_0155,642.7446300661111
TEST_0156,467.0861288007853
TEST_0157,0.0
TEST_0158,496.75775328865365
TEST_0159,0.7442560466283494
TEST_0160,508.58706709524176
TEST_0161,808.1465976211559
TEST_0162,250.06906375026338
TEST_0163,384.3809106754916
TEST_0164,8.955379147691295
TEST_0165,841.9403970124313
TEST_0166,639.8834100783404
TEST_0167,623.5340966252637
