ID,Income
TEST_0000,7.228204703946811
TEST_0001,8.094059335720523
TEST_0002,430.3376523127215
TEST_0003,597.9058128476742
TEST_0004,0.0
TEST_0005,729.5163680679541
TEST_0006,432.2365431303703
TEST_0007,0.0
TEST_0008,7.935322283419548
TEST_0009,1025.0695099941565
TEST_0010,1036.7025975789986
TEST_0011,774.9165108080422
TEST_0012,491.6019983789246
TEST_0013,797.1858372220354
TEST_0014,0.0
TEST_0015,941.115931299031
TEST_0016,826.4898187134106
TEST_0017,562.2148311023125
TEST_0018,582.9523347607546
TEST_0019,1226.6696855096416
TEST_0020,538.8893512981168
TEST_0021,1423.7259170026061
TEST_0022,0.0
TEST_0023,785.2924088996526
TEST_0024,0.0
TEST_0025,618.9812186560371
TEST_0026,753.2669918493323
TEST_0027,1117.4889629546324
TEST_0028,0.0
TEST_0029,607.5434892809376
TEST_0030,0.0
TEST_0031,999.974294183512
TEST_0032,602.9173471633061
TEST_0033,0.0
TEST_0034,1120.3504617703643
TEST_0035,0.0
TEST_0036,0.0
TEST_0037,648.0124411380058
TEST_0038,631.1958970471536
TEST_0039,0.0
TEST_0040,534.4164088227354
TEST_0041,1832.922223372418
TEST_0042,644.4979294251516
TEST_0043,1208.6073081895474
TEST_0044,953.2716012902963
TEST_0045,1088.6909335354803
TEST_0046,1091.295886885327
TEST_0047,617.7180934452444
TEST_0048,459.74338947332365
TEST_0049,0.0
TEST_0050,0.0
TEST_0051,362.6248536665478
TEST_0052,624.2355701240001
TEST_0053,893.2344331285752
TEST_0054,514.5369751605326
TEST_0055,644.9809370262307
TEST_0056,837.47669353476
TEST_0057,0.0
TEST_0058,843.0525504875066
TEST_0059,870.742239740579
TEST_0060,470.45024298952166
TEST_0061,828.2311999290096
TEST_0062,474.0752366367749
TEST_0063,54.41548119521831
TEST_0064,632.6108543201165
TEST_0065,387.829849523057
TEST_0066,0.0
TEST_0067,935.6998487533137
TEST_0068,836.4922096584692
TEST_0069,1044.6339428620768
TEST_0070,0.0
TEST_0071,723.8202814975123
TEST_0072,948.0246425613375
TEST_0073,803.4179209002203
TEST_0074,572.1607483159007
TEST_0075,200.239354931579
TEST_0076,1040.4094371612596
TEST_0077,519.8190237413233
TEST_0078,4.209655384742785
TEST_0079,489.1753600695742
TEST_0080,0.0
TEST_0081,469.79351026198395
TEST_0082,0.0
TEST_0083,0.0
TEST_0084,648.7601490402376
TEST_0085,1114.5763236857442
TEST_0086,1469.959092733166
TEST_0087,549.456733010684
TEST_0088,1029.7727833949564
TEST_0089,0.0
TEST_0090,1291.641139074774
TEST_0091,0.0
TEST_0092,660.5842269283653
TEST_0093,375.9735548956485
TEST_0094,1346.8439278937333
TEST_0095,579.7697415071516
TEST_0096,516.5307912207853
TEST_0097,617.3037182966009
TEST_0098,881.8420909005288
TEST_0099,511.9489345459584
TEST_0100,0.0
TEST_0101,471.9625486956311
TEST_0102,487.4941648819887
TEST_0103,0.0
TEST_0104,768.864685906273
TEST_0105,0.0
TEST_0106,820.6809229504306
TEST_0107,468.77231617446637
TEST_0108,844.0109763143987
TEST_0109,520.9097204923912
TEST_0110,0.0
TEST_0111,623.2955398952795
TEST_0112,0.0
TEST_0113,1082.5117529249246
TEST_0114,580.3987056619019
TEST_0115,0.0
TEST_0116,867.7553163050952
TEST_0117,633.7705343265532
TEST_0118,859.7106907882837
TEST_0119,512.9368344427746
TEST_0120,1063.4183636840353
TEST_0121,1042.3952860233676
TEST_0122,913.8113089259998
TEST_0123,596.7308424654614
TEST_0124,0.0
TEST_0125,880.8817388327243
TEST_0126,0.0
TEST_0127,1055.1748672468482
TEST_0128,471.14565413010155
TEST_0129,1325.6177419289324
TEST_0130,692.1687896558749
TEST_0131,402.119788176062
TEST_0132,456.71836480924253
TEST_0133,675.2210084394662
TEST_0134,937.7987592783841
TEST_0135,686.0679224509403
TEST_0136,749.59848230917
TEST_0137,919.6559572645423
TEST_0138,0.0
TEST_0139,412.46896990212065
TEST_0140,620.5205007476168
TEST_0141,559.1995497124068
TEST_0142,566.7741115956592
TEST_0143,0.0
TEST_0144,1455.9019477827687
TEST_0145,1002.9714999829379
TEST_0146,0.0
TEST_0147,967.0058092461918
TEST_0148,1219.7041824482699
TEST_0149,3.6241682224698173
TEST_0150,1298.079487522104
TEST_0151,587.5040508665115
TEST_0152,793.0768985210864
TEST_0153,476.9343392927388
TEST_0154,545.2618487947639
TEST_0155,589.310390602489
TEST_0156,371.52904910246605
TEST_0157,0.0
TEST_0158,510.2133353507745
TEST_0159,0.0
TEST_0160,511.38545779993444
TEST_0161,753.7942578018701
TEST_0162,242.8447353713243
TEST_0163,379.3785737547606
TEST_0164,27.07529856910587
TEST_0165,797.9878651435936
TEST_0166,636.52466504507
TEST_0167,639.9435512744187
TEST_0168,0.0
TEST_0169,1309.1472558711012
TEST_0170,441.0378671100338
TEST_0171,932.1535205746786
TEST_0172,782.3742283195015
TEST_0173,511.75090208296297
TEST_0174,3.9162931037739757
TEST_0175,748.2237699802773
TEST_0176,625.352975290169
TEST_0177,0.0
TEST_0178,0.0
TEST_0179,965.2745554664483
TEST_0180,985.191720485795
TEST_0181,840.8637998378575
TEST_0182,571.056706847609
TEST_0183,870.0284114072197
TEST_0184,591.0632068015439
TEST_0185,562.529761012598
TEST_0186,1183.8181532856302
TEST_0187,0.0
TEST_0188,501.9332493309382
TEST_0189,521.0082424429804
TEST_0190,1338.0667824110765
TEST_0191,515.0238419735106
TEST_0192,1299.1131778039673
TEST_0193,808.1387267838013
TEST_0194,416.50008538228207
TEST_0195,443.14545421867706
TEST_0196,0.0
TEST_0197,536.0553565975877
TEST_0198,679.4661407883698
TEST_0199,603.7696041182486
TEST_0200,0.0
TEST_0201,598.9998933102601
TEST_0202,0.0
TEST_0203,1183.0054505846306
TEST_0204,366.0087672690261
TEST_0205,0.0
TEST_0206,645.0767113466032
TEST_0207,0.0
TEST_0208,399.73436771777745
TEST_0209,0.0
TEST_0210,712.9561030948538
TEST_0211,507.8412222173371
TEST_0212,4.060953220006834
TEST_0213,836.3657730448945
TEST_0214,566.0246621210482
TEST_0215,705.6924589919834
TEST_0216,826.4444607671992
TEST_0217,822.1349120545586
TEST_0218,574.4654179007781
TEST_0219,622.2696671898734
TEST_0220,804.461039506199
TEST_0221,677.9895686437701
TEST_0222,956.5383543208648
TEST_0223,917.3760265309534
TEST_0224,766.6879287646416
TEST_0225,439.8612343985602
TEST_0226,585.1356215547094
TEST_0227,1050.710216378569
TEST_0228,415.8532801921342
TEST_0229,1191.7110111225402
TEST_0230,609.4841274794175
TEST_0231,0.0
TEST_0232,704.6549794766332
TEST_0233,401.43137354753986
TEST_0234,0.0
TEST_0235,889.128919862273
TEST_0236,628.0571537562623
TEST_0237,712.000363654545
TEST_0238,433.6225894470472
TEST_0239,0.0
TEST_0240,708.0821295162033
TEST_0241,552.499603349408
TEST_0242,539.9753552645146
TEST_0243,973.0774125626275
TEST_0244,0.0
TEST_0245,1048.271766986435
TEST_0246,525.4044069747451
TEST_0247,0.0
TEST_0248,0.0
TEST_0249,673.889858809278
TEST_0250,410.95964859572996
TEST_0251,1028.4402646921933
TEST_0252,0.0
TEST_0253,12.94358967824592
TEST_0254,1072.0145389123668
TEST_0255,601.2187219711109
TEST_0256,1485.6216253255338
TEST_0257,610.1444827487683
TEST_0258,881.7989011055258
TEST_0259,515.6221269588184
TEST_0260,714.9468260343685
TEST_0261,1045.9186158618331
TEST_0262,506.6799738995349
TEST_0263,900.7310425448779
TEST_0264,1022.5321431126233
TEST_0265,835.8769782483988
TEST_0266,1023.7902594242896
TEST_0267,786.7819806156615
TEST_0268,592.0958328015561
TEST_0269,765.931864675427
TEST_0270,937.0039706848991
TEST_0271,615.0961237545741
TEST_0272,1029.6189136794774
TEST_0273,694.3681599447204
TEST_0274,1032.9638723344915
TEST_0275,762.3111739694434
TEST_0276,0.0
TEST_0277,546.74529215699
TEST_0278,658.3039808775134
TEST_0279,439.9053731592105
TEST_0280,397.78953788722475
TEST_0281,67.58474128021376
TEST_0282,413.6832138951772
TEST_0283,905.6232226544519
TEST_0284,1100.782232304358
TEST_0285,923.477006411753
TEST_0286,0.0
TEST_0287,108.14661513672992
TEST_0288,695.0545399423897
TEST_0289,502.74344077912826
TEST_0290,1021.5722733303472
TEST_0291,907.0841839442503
TEST_0292,845.4538796106189
TEST_0293,636.5925995497983
TEST_0294,619.4656593169925
TEST_0295,1001.621671534987
TEST_0296,763.8323618080292
TEST_0297,1200.4237997936389
TEST_0298,0.0
TEST_0299,348.2678688163652
TEST_0300,0.0
TEST_0301,0.0
TEST_0302,356.3100968134972
TEST_0303,677.6566105876691
TEST_0304,0.0
TEST_0305,0.0
TEST_0306,1253.5897729630915
TEST_0307,933.53070891896
TEST_0308,1419.2468128585747
TEST_0309,686.6099729068342
TEST_0310,563.1912360226196
TEST_0311,580.5707383459667
TEST_0312,473.1537188128815
TEST_0313,599.1834640389185
TEST_0314,332.75254463379736
TEST_0315,125.26050769679384
TEST_0316,741.5748619071932
TEST_0317,785.0273587960751
TEST_0318,0.0
TEST_0319,622.8613403506292
TEST_0320,352.5980238300165
TEST_0321,0.0
TEST_0322,0.0
TEST_0323,4.361709286520252
TEST_0324,674.6113781937863
TEST_0325,589.4776971621669
TEST_0326,10.807247527653953
TEST_0327,0.0
TEST_0328,1005.3010851975989
TEST_0329,826.4814346660028
TEST_0330,577.7902264086925
TEST_0331,982.623749303563
TEST_0332,433.5520847819507
TEST_0333,1076.189392867549
TEST_0334,1047.2989559068765
TEST_0335,583.9941892765692
TEST_0336,477.4416461942377
TEST_0337,1079.9282174115262
TEST_0338,514.8341443362928
TEST_0339,887.6629976961497
