sessionID,TARGET
SESSION_252289,30.006325604462067
SESSION_252290,1.0071148310138653
SESSION_252291,2.9673768413136274
SESSION_252292,3.8961837390124896
SESSION_252293,8.064942916126
SESSION_252294,5.226636155108847
SESSION_252295,12.319067130151511
SESSION_252296,3.85362504936022
SESSION_252297,1.007679035474737
SESSION_252298,1.007492734341436
SESSION_252299,3.0532869466718813
SESSION_252300,0.9996627763987572
SESSION_252301,5.440759042948333
SESSION_252302,16.76440142336408
SESSION_252303,1.0075268317443535
SESSION_252304,1.0071618668982047
SESSION_252305,1.0070733897036825
SESSION_252306,1.0060479187395883
SESSION_252307,1.0072606391214838
SESSION_252308,1.09736185927577
SESSION_252309,7.298945565031176
SESSION_252310,3.0665750091544384
SESSION_252311,16.291450531049133
SESSION_252312,1.09736185927577
SESSION_252313,3.7710040155583244
SESSION_252314,9.60956578227766
SESSION_252315,1.0074506960986853
SESSION_252316,14.412753817379578
SESSION_252317,1.0074820050211042
SESSION_252318,1.0074506960986853
SESSION_252319,3.9248103559548664
SESSION_252320,26.96976448309499
SESSION_252321,1.0001493541607525
SESSION_252322,3.832815200261033
SESSION_252323,8.383935519980653
SESSION_252324,2.139936799714724
SESSION_252325,2.212514216422517
SESSION_252326,3.5207645019014158
SESSION_252327,14.925676406262438
SESSION_252328,8.142262211174016
SESSION_252329,1.0075281235838915
SESSION_252330,3.7230048533454627
SESSION_252331,1.0074506960986853
SESSION_252332,9.239744346289337
SESSION_252333,3.8647521696373186
SESSION_252334,1.0070285629804332
SESSION_252335,2.447404164985742
SESSION_252336,2.112290211691728
SESSION_252337,1.0901421709651535
SESSION_252338,24.625114068909156
SESSION_252339,6.3934726541796305
SESSION_252340,3.72342553509887
SESSION_252341,2.9410098201708794
SESSION_252342,0.9998293215342631
SESSION_252343,4.028247307251293
SESSION_252344,6.366031623511987
SESSION_252345,1.018320901651304
SESSION_252346,1.0973788031653755
SESSION_252347,3.7315571336331104
SESSION_252348,1.0071148310138653
SESSION_252349,1.0075281235838915
SESSION_252350,1.0074506960986853
SESSION_252351,2.5833518633174073
SESSION_252352,22.5894708497039
SESSION_252353,1.0069678573825156
SESSION_252354,0.9998293215342631
SESSION_252355,1.007450141984009
SESSION_252356,1.0002898095504018
SESSION_252357,0.9997687108672942
SESSION_252358,3.635907677440412
SESSION_252359,4.30534682721049
SESSION_252360,10.934825288723964
SESSION_252361,1.0002449828271525
SESSION_252362,3.3276817727701484
SESSION_252363,4.444497363179067
SESSION_252364,1.007039292300765
SESSION_252365,18.451994044049933
SESSION_252366,9.195183817997737
SESSION_252367,1.0074506960986853
SESSION_252368,13.498272248488796
SESSION_252369,1.0069300030270563
SESSION_252370,1.0070733897036825
