sessionID,TARGET
SESSION_252289,27.39859522871561
SESSION_252290,1.0179482857162574
SESSION_252291,2.536732874578239
SESSION_252292,4.185104360330572
SESSION_252293,10.96116670660549
SESSION_252294,4.199190450778931
SESSION_252295,11.43466907585936
SESSION_252296,3.732632016987339
SESSION_252297,1.018338816747597
SESSION_252298,1.0183429676651554
SESSION_252299,3.3504063057058184
SESSION_252300,1.0179728089978508
SESSION_252301,4.254058545967877
SESSION_252302,15.7954712614197
SESSION_252303,1.0183326010758105
SESSION_252304,1.0183429676651554
SESSION_252305,1.0183326010758105
SESSION_252306,1.0179624424085059
SESSION_252307,1.0179482857162574
SESSION_252308,1.0186007035478892
SESSION_252309,5.06725121642056
SESSION_252310,2.2938634344666067
SESSION_252311,13.128487654847579
SESSION_252312,1.0183326010758105
SESSION_252313,2.1030145613414133
SESSION_252314,8.050809221948272
SESSION_252315,1.0183326010758105
SESSION_252316,11.884714620952371
SESSION_252317,1.0183326010758105
SESSION_252318,1.0183326010758105
SESSION_252319,2.8479517955706357
SESSION_252320,25.060400342054034
SESSION_252321,1.0180952746421046
SESSION_252322,3.932084160040803
SESSION_252323,6.22840797775297
SESSION_252324,1.9925870067015503
SESSION_252325,2.130752370254363
SESSION_252326,3.22363146794802
SESSION_252327,8.226798000053233
SESSION_252328,7.3115250299065
SESSION_252329,1.0183326010758105
SESSION_252330,2.875601313786795
SESSION_252331,1.0183326010758105
SESSION_252332,4.847226277621842
SESSION_252333,4.017811172587715
SESSION_252334,1.0183326010758105
SESSION_252335,2.3870629485468724
SESSION_252336,2.0007060659133518
SESSION_252337,1.017954501388044
SESSION_252338,19.528280893866043
SESSION_252339,9.228381887257687
SESSION_252340,3.254684933864746
SESSION_252341,2.4313766477334204
SESSION_252342,1.0179482857162574
SESSION_252343,4.370187184962321
SESSION_252344,4.259274746933818
SESSION_252345,1.0183326010758105
SESSION_252346,1.0180175965048883
SESSION_252347,3.4838287961476926
SESSION_252348,1.0179482857162574
SESSION_252349,1.0183326010758105
SESSION_252350,1.0183326010758105
SESSION_252351,2.604432915464088
SESSION_252352,21.01583442769692
SESSION_252353,1.018338816747597
SESSION_252354,1.0179482857162574
SESSION_252355,1.0183955677020362
SESSION_252356,1.0179482857162574
SESSION_252357,1.0179482857162574
SESSION_252358,4.697965532116517
SESSION_252359,4.109999730381719
SESSION_252360,6.213819917600614
SESSION_252361,1.0179482857162574
SESSION_252362,2.934030963891002
SESSION_252363,3.9167913693187772
SESSION_252364,1.018338816747597
SESSION_252365,14.182305974635463
SESSION_252366,7.231270298872859
SESSION_252367,1.0183326010758105
SESSION_252368,12.55626300657297
SESSION_252369,1.0183429676651554
SESSION_252370,1.0183326010758105
SESSION_252371,6.799743840070283
SESSION_252372,2.599649454892479
SESSION_252373,1.0183326010758105
SESSION_252374,22.21031358798616
SESSION_252375,1.018338816747597
SESSION_252376,4.379315810396612
SESSION_252377,8.056305355550377
SESSION_252378,3.2937475929080544
SESSION_252379,3.846291148700632
SESSION_252380,1.017954501388044
SESSION_252381,2.3181789712480145
SESSION_252382,8.353635090879438
SESSION_252383,10.593372462869445
