sessionID,TARGET
SESSION_252289,25.7783285869873
SESSION_252290,1.0493526197568421
SESSION_252291,2.603935544892983
SESSION_252292,4.6464383386992605
SESSION_252293,9.120477564453907
SESSION_252294,3.3837050638375876
SESSION_252295,9.254890667189578
SESSION_252296,3.0422571786587285
SESSION_252297,1.0048060760285749
SESSION_252298,1.3508080520400014
SESSION_252299,2.946786517584184
SESSION_252300,1.3214750228627126
SESSION_252301,3.8529791365856103
SESSION_252302,14.990031255612378
SESSION_252303,1.0289446876478685
SESSION_252304,0.9574500464047269
SESSION_252305,0.9554945657909029
SESSION_252306,0.9984993039805783
SESSION_252307,0.9044391160188985
SESSION_252308,1.1438804780878664
SESSION_252309,5.830706987779196
SESSION_252310,2.6355508610147647
SESSION_252311,13.97140901422931
SESSION_252312,0.9672740982246766
SESSION_252313,2.9384659474491284
SESSION_252314,6.989110915939746
SESSION_252315,0.9113658530170738
SESSION_252316,10.81091906107366
SESSION_252317,1.1881775113840853
SESSION_252318,0.9113658530170738
SESSION_252319,2.6104035890802377
SESSION_252320,27.635589108891093
SESSION_252321,1.035479847357137
SESSION_252322,3.5916610817313006
SESSION_252323,6.473418024619717
SESSION_252324,2.5600381170921285
SESSION_252325,2.273834075628238
SESSION_252326,3.37328268798669
SESSION_252327,12.467874761013626
SESSION_252328,6.454038968518725
SESSION_252329,0.941791847395153
SESSION_252330,4.080209720454888
SESSION_252331,0.9113658530170738
SESSION_252332,4.884445775588934
SESSION_252333,4.542338535555459
SESSION_252334,1.1530185600367218
SESSION_252335,2.238659739811978
SESSION_252336,2.0464049101428357
SESSION_252337,1.3337942900759283
SESSION_252338,25.13073716822587
SESSION_252339,5.9728854877515225
SESSION_252340,3.197636412833066
SESSION_252341,3.18004501300042
SESSION_252342,1.1972912765805055
SESSION_252343,4.19950052758914
SESSION_252344,4.927865026222941
SESSION_252345,1.2183358328862868
SESSION_252346,1.2137132716005428
SESSION_252347,3.145360564142752
SESSION_252348,1.0493526197568421
SESSION_252349,0.941791847395153
SESSION_252350,0.9113658530170738
SESSION_252351,2.5378767114022383
SESSION_252352,21.342705955726586
SESSION_252353,1.034307050890742
SESSION_252354,1.2058510341756623
SESSION_252355,1.2740958144102748
SESSION_252356,1.1911646650339098
SESSION_252357,1.298304139008922
SESSION_252358,2.964154255780773
SESSION_252359,3.708522994926785
SESSION_252360,6.3667798483294415
SESSION_252361,1.36715782744814
SESSION_252362,2.4699695111964335
SESSION_252363,4.548692803739727
SESSION_252364,1.3505732835287576
SESSION_252365,16.870579016007284
SESSION_252366,5.96894773181235
SESSION_252367,0.9113658530170738
SESSION_252368,10.15913869621332
SESSION_252369,1.2392452157006923
SESSION_252370,0.9554945657909029
SESSION_252371,5.57260684875308
SESSION_252372,2.9156474780324846
SESSION_252373,0.9113658530170738
SESSION_252374,26.395289951641395
SESSION_252375,0.9407335669452279
SESSION_252376,4.19950052758914
SESSION_252377,12.241418957999327
SESSION_252378,3.464061498764693
SESSION_252379,4.189392631735002
SESSION_252380,1.0205733872389966
SESSION_252381,3.171608968590588
SESSION_252382,7.877274795702966
SESSION_252383,8.611845171319693
SESSION_252384,2.954370903885926
SESSION_252385,4.976790154230508
SESSION_252386,0.9297056185841899
SESSION_252387,1.2425850292504426
SESSION_252388,1.1501990528536976
SESSION_252389,1.2773389796030226
SESSION_252390,1.0382565089678564
SESSION_252391,0.9554945657909029
SESSION_252392,3.622967158828699
SESSION_252393,10.757768986560743
SESSION_252394,0.8073943598926281
SESSION_252395,1.3180310022620803
SESSION_252396,1.36715782744814
SESSION_252397,1.164251308382132
SESSION_252398,0.9454834101610308
SESSION_252399,3.006056923632223
SESSION_252400,1.2649424333839288
SESSION_252401,22.482511355052765
SESSION_252402,0.9575490404148295
SESSION_252403,1.3293688069108867
SESSION_252404,1.1705276219865675
SESSION_252405,0.9113658530170738
SESSION_252406,0.941791847395153
SESSION_252407,2.1926973018474563
SESSION_252408,1.1911646650339098
SESSION_252409,0.941791847395153
