sessionID,TARGET
SESSION_252289,28.738348821820647
SESSION_252290,0.973909974063841
SESSION_252291,2.7704776379042375
SESSION_252292,4.242651323219038
SESSION_252293,10.621988027592309
SESSION_252294,4.106637436000796
SESSION_252295,11.615480386694795
SESSION_252296,3.8862583792828245
SESSION_252297,0.9772616711092696
SESSION_252298,0.9947284415497147
SESSION_252299,3.2973279993393545
SESSION_252300,1.0029432035816623
SESSION_252301,4.217801882539244
SESSION_252302,14.06673239316193
SESSION_252303,1.012944391635748
SESSION_252304,1.001625767808251
SESSION_252305,1.0124186885571715
SESSION_252306,1.0048214489093175
SESSION_252307,0.9689896963757451
SESSION_252308,0.9915316835537568
SESSION_252309,5.178190733858755
SESSION_252310,2.706681547112776
SESSION_252311,12.695980546648443
SESSION_252312,1.031393757820033
SESSION_252313,2.3092972263105187
SESSION_252314,8.062848857274217
SESSION_252315,0.9947574502314454
SESSION_252316,12.92321813852034
SESSION_252317,1.000948666901067
SESSION_252318,0.9947574502314454
SESSION_252319,2.9946222357375865
SESSION_252320,29.858426756875105
SESSION_252321,0.9433281767516493
SESSION_252322,4.021400436322999
SESSION_252323,6.862759088821489
SESSION_252324,2.072355911206304
SESSION_252325,2.119342637049535
SESSION_252326,3.355980941748798
SESSION_252327,9.097690218954986
SESSION_252328,7.2769913028802495
SESSION_252329,0.995484078773891
SESSION_252330,2.7953677529819387
SESSION_252331,0.9947574502314454
SESSION_252332,5.074726431851671
SESSION_252333,4.258932709077511
SESSION_252334,0.9798669915033419
SESSION_252335,2.391211078765512
SESSION_252336,2.0503465048726603
SESSION_252337,1.020859771292796
SESSION_252338,24.46909895699246
SESSION_252339,10.193305925860969
SESSION_252340,3.5223245119974633
SESSION_252341,2.877262500591612
SESSION_252342,1.0026108113871883
SESSION_252343,4.438945052998322
SESSION_252344,4.20752713217543
SESSION_252345,1.0014071010147871
SESSION_252346,1.0468706558433847
SESSION_252347,3.847244370473951
SESSION_252348,0.973909974063841
SESSION_252349,0.995484078773891
SESSION_252350,0.9947574502314454
SESSION_252351,2.6440049687111813
SESSION_252352,19.947028517890132
SESSION_252353,1.0152346397734555
SESSION_252354,1.0016249784618214
SESSION_252355,1.0014086218670077
SESSION_252356,1.0175497447898243
SESSION_252357,1.00331848843701
SESSION_252358,4.511254962975329
SESSION_252359,4.574399526215107
SESSION_252360,5.834267243682906
SESSION_252361,0.9982709746415979
SESSION_252362,3.1700648918996555
SESSION_252363,4.0046563338193
SESSION_252364,1.0004131347786631
SESSION_252365,14.197392975292292
SESSION_252366,6.889168259698385
SESSION_252367,0.9947574502314454
SESSION_252368,12.689046412759078
