sessionID,TARGET
SESSION_252289,27.288468018202312
SESSION_252290,1.011118472930543
SESSION_252291,2.2702537081523486
SESSION_252292,4.226841303240957
SESSION_252293,11.069314012498596
SESSION_252294,4.3852688220285625
SESSION_252295,11.769757108252673
SESSION_252296,3.3829726340849153
SESSION_252297,1.0112508750781024
SESSION_252298,1.0111279534615891
SESSION_252299,2.55858261511598
SESSION_252300,1.0115696573899486
SESSION_252301,3.7035519986307435
SESSION_252302,15.349008299247107
SESSION_252303,1.011818998485131
SESSION_252304,1.0114339068093472
SESSION_252305,1.0118446520250002
SESSION_252306,1.010825786908236
SESSION_252307,1.010631005964947
SESSION_252308,1.0124298806609446
SESSION_252309,4.97988609084641
SESSION_252310,2.5171831084489504
SESSION_252311,11.73978867800172
SESSION_252312,1.0108296977441427
SESSION_252313,1.9584810313876415
SESSION_252314,7.878085743887669
SESSION_252315,1.0110598630695722
SESSION_252316,11.922781843440761
SESSION_252317,1.0116772168222914
SESSION_252318,1.0110598630695722
SESSION_252319,2.948543662491254
SESSION_252320,26.912673032980827
SESSION_252321,1.010523253206478
SESSION_252322,3.6753474794126753
SESSION_252323,6.337964844268587
SESSION_252324,1.971518520157536
SESSION_252325,2.0262429173164347
SESSION_252326,2.7048595768111436
SESSION_252327,8.50547879447131
SESSION_252328,7.243655924494898
SESSION_252329,1.011592527585832
SESSION_252330,2.750020134988955
SESSION_252331,1.0110598630695722
SESSION_252332,4.5083958459204165
SESSION_252333,4.124285360305351
SESSION_252334,1.0118261022040147
SESSION_252335,2.1982833336256786
SESSION_252336,1.9703589747828423
SESSION_252337,1.0115784797584564
SESSION_252338,21.854702708283767
SESSION_252339,9.113859916760953
SESSION_252340,3.048662374742108
SESSION_252341,2.3016493454908367
SESSION_252342,1.0105901732222178
SESSION_252343,4.368406535086453
SESSION_252344,4.43945354896929
SESSION_252345,1.0106369393550192
SESSION_252346,1.0142970490896546
SESSION_252347,3.3829861962676033
SESSION_252348,1.011118472930543
SESSION_252349,1.011592527585832
SESSION_252350,1.0110598630695722
SESSION_252351,2.3771192426206555
SESSION_252352,18.934545266217018
SESSION_252353,1.0106895120815502
SESSION_252354,1.011204348845751
SESSION_252355,1.011277114094657
SESSION_252356,1.0109270976436198
SESSION_252357,1.0110469939335338
SESSION_252358,4.472817674984589
SESSION_252359,4.002000865501183
SESSION_252360,6.404534728044568
SESSION_252361,1.0108223692402503
SESSION_252362,2.520576099713535
SESSION_252363,3.942498034511094
SESSION_252364,1.0113854868716854
SESSION_252365,14.701089801786905
