sessionID,TARGET
SESSION_252289,29.351639412044474
SESSION_252290,1.0146560965986122
SESSION_252291,3.3555291314297095
SESSION_252292,4.587797327411434
SESSION_252293,7.911648478596085
SESSION_252294,4.758747628316121
SESSION_252295,15.306450204957489
SESSION_252296,3.950388668666078
SESSION_252297,1.0146149159735003
SESSION_252298,1.014634877411728
SESSION_252299,3.1447106784681496
SESSION_252300,1.0146149159735003
SESSION_252301,5.7130536310647475
SESSION_252302,20.6103988140698
SESSION_252303,1.014634877411728
SESSION_252304,1.0146149159735003
SESSION_252305,1.0146560965986122
SESSION_252306,1.014593696786616
SESSION_252307,1.014593696786616
SESSION_252308,1.0146634118931757
SESSION_252309,8.099819622767969
SESSION_252310,3.312784055483998
SESSION_252311,17.792585382565107
SESSION_252312,1.0146634118931757
SESSION_252313,3.4440675333686563
SESSION_252314,9.426895602082622
SESSION_252315,1.014634877411728
SESSION_252316,18.789897459746193
SESSION_252317,1.014634877411728
SESSION_252318,1.014634877411728
SESSION_252319,3.469583619513537
SESSION_252320,30.925085584284226
SESSION_252321,1.0146149159735003
SESSION_252322,4.40662235810709
SESSION_252323,9.53700913119488
SESSION_252324,2.12511194578287
SESSION_252325,2.151376342201624
SESSION_252326,3.6180933643664193
SESSION_252327,16.43149828034196
SESSION_252328,9.003826050253362
SESSION_252329,1.0146560965986122
SESSION_252330,4.349345408028275
SESSION_252331,1.014634877411728
SESSION_252332,9.24486733758225
SESSION_252333,4.8093968076511455
SESSION_252334,1.0146560965986122
SESSION_252335,2.4246210642627792
SESSION_252336,2.059624082239928
SESSION_252337,1.0146010120811795
SESSION_252338,23.326564793863167
SESSION_252339,6.5822170092709245
SESSION_252340,3.6300657046716545
SESSION_252341,2.84916935480252
SESSION_252342,1.0146560965986122
SESSION_252343,4.741569054982677
SESSION_252344,7.354515734711621
SESSION_252345,1.0146149159735003
SESSION_252346,1.0146560965986122
SESSION_252347,3.7795206022738266
SESSION_252348,1.0146560965986122
SESSION_252349,1.0146560965986122
SESSION_252350,1.014634877411728
SESSION_252351,2.5273719049372754
SESSION_252352,21.984847129389113
SESSION_252353,1.0146149159735003
SESSION_252354,1.0146560965986122
SESSION_252355,1.014634877411728
SESSION_252356,1.014634877411728
SESSION_252357,1.0146560965986122
SESSION_252358,3.530265977445609
SESSION_252359,4.8724435763118015
SESSION_252360,13.460144121380099
SESSION_252361,1.014634877411728
SESSION_252362,3.7106944983560157
SESSION_252363,4.754380217903335
SESSION_252364,1.0146560965986122
SESSION_252365,17.177013403804033
SESSION_252366,9.267885727391404
SESSION_252367,1.014634877411728
SESSION_252368,15.501399146680159
SESSION_252369,1.0146149159735003
SESSION_252370,1.0146560965986122
SESSION_252371,6.209643143164371
SESSION_252372,2.912960173930999
SESSION_252373,1.014634877411728
SESSION_252374,26.51385783298587
SESSION_252375,1.0146149159735003
SESSION_252376,4.741569054982677
SESSION_252377,18.860908232005308
SESSION_252378,4.381250890518337
SESSION_252379,5.2188158556356825
SESSION_252380,1.0146149159735003
SESSION_252381,2.6300693169415905
SESSION_252382,10.43686706343602
SESSION_252383,13.490415650310002
SESSION_252384,3.6765509739730446
SESSION_252385,6.0081218347410665
SESSION_252386,1.0146634118931757
SESSION_252387,1.0146222312680637
SESSION_252388,1.0146560965986122
SESSION_252389,1.0146560965986122
SESSION_252390,1.0146560965986122
