sessionID,TARGET
SESSION_252289,25.74399072077815
SESSION_252290,1.0221987517486317
SESSION_252291,2.8047362211557663
SESSION_252292,4.368705110071078
SESSION_252293,10.868686354957468
SESSION_252294,4.280870423480798
SESSION_252295,11.512973704979647
SESSION_252296,3.4870942705360752
SESSION_252297,0.988168273529662
SESSION_252298,0.9627306724256166
SESSION_252299,3.1601497453878102
SESSION_252300,1.0639501428446043
SESSION_252301,4.125670024499874
SESSION_252302,12.91536963138787
SESSION_252303,1.0598646904288027
SESSION_252304,0.9679108682001059
SESSION_252305,1.0513075573906359
SESSION_252306,0.9920587588262402
SESSION_252307,1.214286957462197
SESSION_252308,0.8810544106989511
SESSION_252309,5.360527027259735
SESSION_252310,2.5924299422238075
SESSION_252311,14.318156105298556
SESSION_252312,1.0844687884258017
SESSION_252313,2.495477520477901
SESSION_252314,7.70461747876309
SESSION_252315,0.974992218780367
SESSION_252316,11.322536923527377
SESSION_252317,1.032187753425894
SESSION_252318,0.974992218780367
SESSION_252319,2.9912077196802023
SESSION_252320,26.842097237652844
SESSION_252321,0.9423044948677024
SESSION_252322,3.9037784209951574
SESSION_252323,6.622918907268887
SESSION_252324,1.8165484407830608
SESSION_252325,2.0069785917112077
SESSION_252326,3.3753463880542167
SESSION_252327,10.307628573560288
SESSION_252328,7.003801323463627
SESSION_252329,0.9723116839954287
SESSION_252330,3.1573903466403634
SESSION_252331,0.974992218780367
SESSION_252332,4.457460297846661
SESSION_252333,4.168715707428938
SESSION_252334,0.9652863251775545
SESSION_252335,2.1200982137722666
SESSION_252336,1.7379270979907846
SESSION_252337,1.0273773129251098
SESSION_252338,23.08709963938817
SESSION_252339,11.103985685215402
SESSION_252340,3.3465904656363525
SESSION_252341,3.1895360934189947
SESSION_252342,0.9639867232084485
SESSION_252343,4.560663109359697
SESSION_252344,4.471574408070297
SESSION_252345,0.9226748831789484
SESSION_252346,1.0049994313591566
SESSION_252347,3.4336331562436997
SESSION_252348,1.0221987517486317
SESSION_252349,0.9723116839954287
SESSION_252350,0.974992218780367
SESSION_252351,2.7006337640892775
SESSION_252352,21.91765287994965
SESSION_252353,0.969377940245649
SESSION_252354,0.9791291680253642
SESSION_252355,0.9964159182362868
SESSION_252356,1.015573332583394
SESSION_252357,0.962197463854924
SESSION_252358,4.756890119914118
SESSION_252359,4.546734536529541
SESSION_252360,6.3805566439659644
SESSION_252361,1.0285703115245592
SESSION_252362,3.0891927192009905
SESSION_252363,4.160366181536901
SESSION_252364,0.9827170784913588
SESSION_252365,16.715989068353664
SESSION_252366,6.8611740811036785
SESSION_252367,0.974992218780367
SESSION_252368,11.451454086089658
SESSION_252369,1.0375882571714548
SESSION_252370,1.0513075573906359
SESSION_252371,5.9775642964964435
SESSION_252372,2.6853515513740756
SESSION_252373,0.974992218780367
SESSION_252374,20.857915666401205
SESSION_252375,0.9699049819650676
SESSION_252376,4.560663109359697
SESSION_252377,10.443111128539844
SESSION_252378,3.351648107171139
SESSION_252379,4.101300601216713
SESSION_252380,0.9133733818468577
SESSION_252381,2.7162491670352087
SESSION_252382,9.243380560281658
SESSION_252383,11.24190286669838
SESSION_252384,2.343180775449559
SESSION_252385,5.416653692320592
SESSION_252386,1.0758867164345047
SESSION_252387,1.0212170928585738
SESSION_252388,0.9186018720285585
SESSION_252389,1.0722941722816763
SESSION_252390,1.0200795103918945
SESSION_252391,1.0513075573906359
SESSION_252392,3.3527157773443785
SESSION_252393,10.225639064595159
SESSION_252394,0.9296882874921955
SESSION_252395,1.103932866967356
SESSION_252396,1.0285703115245592
SESSION_252397,1.0352414015496678
SESSION_252398,1.0701301758290453
SESSION_252399,3.1698867936537094
SESSION_252400,0.888605205355963
SESSION_252401,14.207944873316675
SESSION_252402,1.2846019025932316
SESSION_252403,0.9695036660868519
SESSION_252404,1.0645365485202882
SESSION_252405,0.974992218780367
SESSION_252406,0.9723116839954287
SESSION_252407,2.1542260840181395
SESSION_252408,1.015573332583394
SESSION_252409,0.9723116839954287
SESSION_252410,2.686606080937059
SESSION_252411,1.294555182564027
SESSION_252412,11.084158101648974
SESSION_252413,1.0082227232296663
SESSION_252414,2.054477872584908
SESSION_252415,6.864740294437929
SESSION_252416,1.0734243031008477
SESSION_252417,1.9822090858230992
SESSION_252418,1.1483868280952052
SESSION_252419,3.4842333601761784
SESSION_252420,1.530465456480644
SESSION_252421,3.042669218512269
SESSION_252422,1.0513075573906359
SESSION_252423,1.1120135762742507
SESSION_252424,3.005374725046554
SESSION_252425,1.1757471864277695
SESSION_252426,3.007727665299625
SESSION_252427,3.139069455454818
SESSION_252428,18.478681811831127
SESSION_252429,0.889333472110545
SESSION_252430,0.964135530635652
SESSION_252431,1.1088011174868884
SESSION_252432,7.812084356581691
SESSION_252433,13.268728909946725
SESSION_252434,25.04902719602349
SESSION_252435,2.0546531964268087
SESSION_252436,2.7420677509248104
SESSION_252437,37.442846154431635
SESSION_252438,2.7498244973675128
SESSION_252439,14.744714923575867
SESSION_252440,1.4327445566838888
SESSION_252441,0.9964159182362868
SESSION_252442,3.398756008468617
SESSION_252443,1.0285703115245592
SESSION_252444,1.1536809938313488
SESSION_252445,3.677102935429118
SESSION_252446,4.321033393128426
SESSION_252447,1.0213853344522805
SESSION_252448,1.848892571247168
SESSION_252449,0.9735929077203456
SESSION_252450,0.9257731003146565
SESSION_252451,0.9601468350705842
SESSION_252452,6.684291291479671
SESSION_252453,0.9723116839954287
SESSION_252454,3.040769315695398
SESSION_252455,0.9179345538567234
SESSION_252456,4.557663705194608
SESSION_252457,10.880384656348792
SESSION_252458,2.6461206029523523
SESSION_252459,4.291444715576864
SESSION_252460,4.438896320843933
SESSION_252461,2.893104158181842
SESSION_252462,0.9598102698678268
SESSION_252463,4.955879211598438
SESSION_252464,2.741098055030453
SESSION_252465,2.402837279781707
SESSION_252466,3.5332519222916137
SESSION_252467,3.3527157773443785
SESSION_252468,4.557663705194608
SESSION_252469,1.0128367368650153
