ID,Income
TEST_0000,18.49521429584537
TEST_0001,0.0
TEST_0002,428.4417103237458
TEST_0003,621.9634420581687
TEST_0004,0.0
TEST_0005,757.8390332402049
TEST_0006,429.3821818783448
TEST_0007,0.0
TEST_0008,0.0
TEST_0009,1027.7552721390298
TEST_0010,911.513813224347
TEST_0011,849.0125254724147
TEST_0012,511.0595091480662
TEST_0013,800.0858781761865
TEST_0014,0.0
TEST_0015,924.7585821493267
TEST_0016,846.9177938119068
TEST_0017,586.1908547663758
TEST_0018,602.2034005124158
TEST_0019,1103.746099045763
TEST_0020,585.0810709606772
TEST_0021,1337.8245766495627
TEST_0022,0.0
TEST_0023,816.3691891527999
TEST_0024,0.0
TEST_0025,618.4916079283461
TEST_0026,766.8876354813816
TEST_0027,1144.2741043042643
TEST_0028,2.979189654882003
TEST_0029,574.2576962119585
TEST_0030,0.0
TEST_0031,1001.1347871074397
TEST_0032,648.471911857472
TEST_0033,0.0
TEST_0034,1043.3287585568335
TEST_0035,0.0
TEST_0036,0.0
TEST_0037,682.7346968255425
TEST_0038,657.1851461733534
TEST_0039,0.0
TEST_0040,523.0221538059153
TEST_0041,1616.168729022757
TEST_0042,671.2891999079957
TEST_0043,1220.3636233288873
TEST_0044,897.6292061199135
TEST_0045,1065.8970704347794
TEST_0046,1117.80388830347
TEST_0047,617.6683850396163
TEST_0048,477.3341215922199
TEST_0049,0.0
TEST_0050,0.0
TEST_0051,354.9848308736794
TEST_0052,640.1466502275202
TEST_0053,769.8433344194137
TEST_0054,503.1129959971453
TEST_0055,653.2720515123543
TEST_0056,865.5335412311376
TEST_0057,0.0
TEST_0058,876.0578630703446
TEST_0059,888.2823226237181
TEST_0060,518.0035604097229
TEST_0061,876.0406589912014
TEST_0062,522.166673244172
TEST_0063,52.3224927364645
TEST_0064,654.4534128973668
TEST_0065,364.1640353438093
TEST_0066,0.0
TEST_0067,824.3365380876563
TEST_0068,871.0240218707975
TEST_0069,1042.480699315674
TEST_0070,0.0
TEST_0071,750.3764835808709
TEST_0072,980.8715217698704
TEST_0073,835.6602648993387
TEST_0074,537.5874118140098
TEST_0075,212.19491223129407
TEST_0076,1058.6025037770978
TEST_0077,544.8062403310674
TEST_0078,4.475761471877209
TEST_0079,468.49521243557166
TEST_0080,0.0
TEST_0081,482.9940665574969
TEST_0082,13.326501076349937
TEST_0083,3.394503968306688
TEST_0084,668.8569986733298
TEST_0085,1111.5496018492424
TEST_0086,1482.440228168613
TEST_0087,630.6103129292638
TEST_0088,951.9610111916381
TEST_0089,0.0
TEST_0090,1340.8236030825367
TEST_0091,0.0
TEST_0092,685.076896916564
TEST_0093,385.07885628091327
TEST_0094,1307.8361055368707
TEST_0095,558.7902211328517
TEST_0096,522.8763893683329
TEST_0097,592.4291099750073
TEST_0098,889.2305139181908
TEST_0099,477.2224540910823
TEST_0100,1.5940858326509761
TEST_0101,463.34121033612047
TEST_0102,416.00617323042525
TEST_0103,0.0
TEST_0104,761.6397757462921
TEST_0105,3.0619260497099123
TEST_0106,811.8622029866817
TEST_0107,474.40389015144945
TEST_0108,842.8216125170927
TEST_0109,512.6979109373884
TEST_0110,0.0
TEST_0111,719.0752346011961
TEST_0112,0.0
TEST_0113,1109.464767706121
TEST_0114,617.9270916590906
TEST_0115,0.0
TEST_0116,920.1324937324416
TEST_0117,536.2140597024943
TEST_0118,729.9961949117455
TEST_0119,563.6389153635312
TEST_0120,1005.326668511608
