id,count
0,100.05947721846731
1,233.13044379703922
2,101.39554375300686
4,107.39037685535818
5,131.4488488707628
10,128.0632958037749
11,136.54735407085337
12,241.27178843477185
15,78.68232871971601
17,60.22581001675829
18,220.04782087714307
23,208.5974284911195
25,176.87729406488927
26,88.64434362771327
31,190.25746991882806
39,206.82886226695064
40,60.40510781339505
41,174.68035975531717
42,219.8390026309113
43,179.38985385143997
51,221.70408471620755
52,65.86567636582534
54,84.52751747416987
60,164.09820190791538
61,195.61262302965952
62,149.0956908772713
63,49.387648984392754
65,133.64152179151296
66,125.82622970871994
68,197.12083367238313
71,54.31349803330346
80,97.41972162186234
82,92.40749189004401
94,191.6848530047169
98,201.9049029288006
101,93.12167759595597
102,176.2672696037289
107,138.62467987095488
112,253.12184661379274
113,76.61267344346415
115,59.61849378566755
116,160.78606750550682
120,82.0307861640855
121,68.59472105205262
122,228.51607560731486
132,172.82481808580832
143,84.6288290762133
147,85.18251365059174
150,76.96853739043569
151,74.30237565253772
152,218.89764993368192
153,89.43176888906858
155,84.63243807152308
156,140.23542836917647
159,199.65816907641948
161,85.12898860848426
163,82.435841331875
177,178.99450020041718
186,85.45614372160443
188,67.37650552549732
190,82.45806918748234
191,93.24989939285653
192,187.52710657514422
195,224.44505622686518
200,181.17939563543996
209,214.38158361790028
210,68.23873619133393
211,246.07555292257115
214,166.5121995234241
215,94.94536922242439
218,160.1793473720282
219,52.63624584826489
222,94.2434267510656
225,67.1660036750682
228,226.6453633325309
236,209.4762960396725
241,75.87677201121632
242,185.5060588911952
243,220.00992044431655
245,73.44148678829383
247,209.93471227182846
251,192.52902477623866
252,79.96121929088822
253,80.57023704557268
254,78.67940884123512
258,205.60321089928976
260,69.40805421666309
261,199.02189020997287
265,67.11481198542391
266,204.03836938608492
267,203.7612352163889
269,169.758016637242
270,84.34429814250518
275,154.70643020970186
278,78.05325574144
279,59.94788049842872
286,106.88430101831871
287,57.925059337134925
288,195.0404837315462
289,178.12245234796217
293,80.07961102853534
294,192.60613674668787
297,27.92827299478963
302,118.34442824836692
303,75.74136871986825
304,136.65154726800472
307,146.2497220858562
309,67.96054648797526
311,215.4501585097251
312,165.63861074958044
314,217.54855888727184
315,215.4843239858326
319,185.73503970063996
322,153.64151662797946
323,71.32117422108752
325,201.11745684896272
327,201.99536323740517
330,66.30710111610439
332,200.62550565513015
333,80.01540921612762
338,164.00594243733173
341,92.97377812569486
345,179.4180926125125
348,156.4194451995237
349,97.89672302478199
350,122.08710142692341
352,55.51331705572339
355,52.07119441612174
356,192.68718998245265
358,75.96610022151627
363,177.1256218598516
369,201.27894652037338
371,80.253504426218
372,203.81771174625817
375,218.7761479137916
380,190.15258722204902
388,78.4216558259912
391,198.29222975045502
392,187.90132220369952
393,223.75422380287705
394,91.4796096279303
396,63.55607764612098
401,64.4110771080674
407,48.46895344031749
409,89.74385148521644
410,130.56477716980766
416,113.7003310389044
418,122.01679241111619
420,192.24333680535062
421,235.0998875523611
422,192.8262196235147
424,217.39930772513173
428,205.13313444746467
429,231.61867778017756
431,168.9179391115747
435,43.62236213198017
439,110.09573501216504
441,83.98310887802907
447,80.58534854899229
449,206.18362419603113
451,215.67743136988838
452,79.88519532421495
454,189.257215615331
458,245.47012983894126
463,184.46091758353015
467,84.19485014654437
470,171.33408424541295
471,157.65078916303952
474,213.75294500188505
478,100.02702564508711
483,107.12123749467459
484,178.54178368834351
485,77.47463917824963
486,177.3355031518269
491,134.28089471208813
494,113.40241266024744
495,191.81014245335683
497,181.06928287764737
499,219.89673989522294
515,143.54852284440148
518,184.7650507134138
521,95.6058856226231
525,208.0993614929285
529,206.6274263978907
532,170.4185037346578
534,67.95995208691778
540,72.24295850827728
544,217.6144357045019
547,187.97422851164617
549,92.75788726780446
563,71.15921298606595
564,214.60286894387923
567,113.12069188492664
572,167.0311062996576
577,190.76013417694372
578,220.65788629271708
585,215.3729290416441
588,211.2804161079265
589,183.8264067639675
590,135.25768292073286
592,85.00096402593643
594,171.77086082537676
596,77.75793587434306
598,221.7339226387911
