id,count
0,90.06455203823958
1,225.81610262422475
2,91.18041135672333
4,28.52260965668425
5,72.66905828440562
10,110.24101190610918
11,107.66959139030264
12,335.63306071746877
15,41.817422079901114
17,144.9330748857324
18,302.14698143839973
23,240.17700280119155
25,89.98182193343258
26,44.105298779447686
31,194.2981889574668
39,126.62766177153884
40,26.225295878891988
41,189.82660750485476
42,390.0516968355953
43,155.78204818094272
51,188.91454269687657
52,80.73359070910969
54,17.71385960686437
60,125.24338619857917
61,144.69482253555347
62,100.40340242700962
63,30.729581120043534
65,103.31341839809012
66,113.6644414245457
68,112.61867913766594
71,73.70299245648141
80,30.252032609241837
82,67.64887515627649
94,133.92907428954254
98,254.9565783576553
101,35.66692886928495
102,135.67350910980278
107,172.7496013492156
112,243.5200578387154
113,82.92459523809521
115,55.7230271880897
116,113.37160905652742
120,137.6094974126328
121,67.78473157598754
122,329.4796121057388
132,203.96473200419305
143,88.23652324879231
147,68.50435299422801
150,17.058783551893633
151,88.05040971426446
152,206.19948213372675
153,89.26063465598943
155,193.0762569444445
156,102.62991944569967
159,145.52881960831428
161,110.51508398488812
163,46.68317435324181
177,153.1602712284469
186,16.456210370423115
188,17.298829364559523
190,75.1097415184453
191,88.16365711397393
192,277.67825171647297
195,317.1412807160425
200,148.45182126999111
209,317.1239947547193
210,15.746598618822729
211,217.26492796809532
214,140.4650106761099
215,24.77700410747185
218,103.1839995785427
219,34.948625441820376
222,139.8293527497928
225,15.185231347833671
228,314.06463504770176
236,168.84327396255813
241,36.09907859340673
242,161.6542373379503
243,193.83686782981357
245,17.48875911006404
247,246.93919479035677
251,124.31443162412701
252,66.79922081009883
253,81.09809193829048
254,84.22526636949637
258,317.3855999775293
260,53.046101357391834
261,164.87329312397313
265,86.01343947616922
266,274.96535721256555
267,313.3207400589102
269,146.80401879568757
270,69.93262387941007
275,101.95954209478883
278,36.77284782460542
279,87.15982435171037
286,78.02432990228368
287,28.834669121163106
288,201.35450690622926
289,151.92609089299947
293,17.24762937273365
294,144.1266989396913
297,36.981056186868685
302,125.7469698110353
303,86.32962003968252
304,65.26030040062275
307,100.63426641443583
309,17.51032458079243
311,171.91585857201838
312,131.75161874236883
314,184.3400427006203
315,176.8667539521296
319,154.31236890573243
322,107.8698149932243
323,68.30564868099736
325,110.71729174933043
327,233.78525244259276
330,39.1046551779726
332,156.31760756466213
333,17.19575566463131
338,102.26322446542041
341,113.85182662541352
345,194.3386480066518
348,98.10562265871101
349,46.16697395641641
350,107.03279750007076
352,49.76416031232585
355,15.516885353975583
356,232.79672213337898
358,58.04957699651884
363,125.75485881303594
369,187.92629302707235
371,18.100922929247016
372,136.92062221805975
375,298.2742400770648
380,121.09557897983858
388,43.42971295060934
391,129.3215232347272
392,271.03137915584125
393,382.9868317356
394,218.37314205607777
396,27.3147879457311
401,33.847264023987805
407,78.52055590039048
409,101.49348056457433
410,112.75047070827023
416,75.05380736365431
418,110.24858502611607
420,149.70550924016197
421,220.58764842262752
422,118.42303359981717
424,287.5867875944773
428,372.3075135145302
429,220.5006291432738
431,157.87984875044947
435,14.494366047619074
439,98.98416729864424
441,15.74569289146067
447,82.76726293396146
449,115.63796040368385
451,119.11116551741549
452,17.32544657552445
454,206.49592392349277
458,227.92374110920653
463,133.59110106222707
467,15.359124651141842
470,251.4802034274625
471,160.38262251742924
474,295.8941796038417
478,16.28410539817439
483,125.88234851906472
484,113.90412177579513
485,81.49467884301157
486,133.58640793569128
491,98.85507143506013
494,104.31101779503325
495,245.28953511332347
497,211.29581447848307
499,149.42099688256877
515,117.20650346738445
518,224.90180492651064
521,181.24957933512974
525,146.28293588591356
529,245.1165276027805
532,126.16766204380889
534,82.48698650899752
540,90.19911769480517
544,294.66858992533736
547,157.76701068494765
549,43.79412222189362
563,37.527081538355425
564,158.2121824114082
567,126.69258500140049
572,112.63999470385443
577,106.78895598891853
578,221.71030048552788
585,382.5366640768697
588,121.79549095791745
589,115.4600555342713
590,99.75488815001778
592,16.82753249440829
594,250.61322047227648
596,15.993071884464078
598,387.06264238179034
599,137.0010259593717
605,33.573693750237325
606,121.44687652608249
607,265.0223097838307
608,213.36989708764742
609,65.6522112854251
610,285.5291231542158
611,198.43442162698415
614,124.87231562126779
615,210.13226603512118
616,244.83589062146325
617,123.51812563545651
618,248.45978281426198
624,117.88959248379543
629,135.67575043491246
631,89.48552492891096
633,94.58750333694088
637,24.866204146830725
