ID,ECLO
ACCIDENT_39609,4.2342644
ACCIDENT_39610,3.8902192
ACCIDENT_39611,5.352255
ACCIDENT_39612,4.6801105
ACCIDENT_39613,4.8164625
ACCIDENT_39614,4.5006876
ACCIDENT_39615,4.6042337
ACCIDENT_39616,3.7329135
ACCIDENT_39617,4.5206423
ACCIDENT_39618,4.6373467
ACCIDENT_39619,4.815435
ACCIDENT_39620,3.5209088
ACCIDENT_39621,4.1835194
ACCIDENT_39622,3.6845996
ACCIDENT_39623,3.3383625
ACCIDENT_39624,4.3180423
ACCIDENT_39625,5.0461416
ACCIDENT_39626,4.6882687
ACCIDENT_39627,4.592005
ACCIDENT_39628,4.7278314
ACCIDENT_39629,3.606002
ACCIDENT_39630,3.3801699
ACCIDENT_39631,4.312085
ACCIDENT_39632,4.5436325
ACCIDENT_39633,4.498695
ACCIDENT_39634,4.426884
ACCIDENT_39635,4.446061
ACCIDENT_39636,4.5409393
ACCIDENT_39637,3.5332117
ACCIDENT_39638,4.364215
ACCIDENT_39639,4.479118
ACCIDENT_39640,4.136177
ACCIDENT_39641,4.6181884
ACCIDENT_39642,3.651974
ACCIDENT_39643,4.5023937
ACCIDENT_39644,3.200216
ACCIDENT_39645,3.5691147
ACCIDENT_39646,4.7357793
ACCIDENT_39647,4.656656
ACCIDENT_39648,5.093213
ACCIDENT_39649,3.171276
ACCIDENT_39650,3.7140589
ACCIDENT_39651,3.7186978
ACCIDENT_39652,4.6706867
ACCIDENT_39653,3.8689332
ACCIDENT_39654,3.4447036
ACCIDENT_39655,4.198153
ACCIDENT_39656,3.8213723
ACCIDENT_39657,4.156823
ACCIDENT_39658,4.3241725
ACCIDENT_39659,3.7427022
ACCIDENT_39660,4.434693
ACCIDENT_39661,3.8726752
ACCIDENT_39662,4.2110806
ACCIDENT_39663,4.1346836
ACCIDENT_39664,3.9796627
ACCIDENT_39665,4.008832
ACCIDENT_39666,3.3871899
ACCIDENT_39667,3.8246903
ACCIDENT_39668,3.3204832
ACCIDENT_39669,3.4582796
ACCIDENT_39670,4.0730076
ACCIDENT_39671,4.5233374
ACCIDENT_39672,4.2924385
