ID,ECLO
ACCIDENT_39609,4.5962550404608855
ACCIDENT_39610,4.071929444964021
ACCIDENT_39611,6.386797016661517
ACCIDENT_39612,5.525668858021737
ACCIDENT_39613,5.4377169854686755
ACCIDENT_39614,5.418793582742259
ACCIDENT_39615,5.152300107036889
ACCIDENT_39616,3.994862862219678
ACCIDENT_39617,4.963676609305132
ACCIDENT_39618,5.2062030552688885
ACCIDENT_39619,5.511656277443632
ACCIDENT_39620,3.6473029372915278
ACCIDENT_39621,5.011366131378078
ACCIDENT_39622,3.828682532972768
ACCIDENT_39623,3.532957742166933
ACCIDENT_39624,5.246268535245252
ACCIDENT_39625,5.715573610945315
ACCIDENT_39626,5.343247114564737
ACCIDENT_39627,5.336414106149098
ACCIDENT_39628,5.418124006669251
ACCIDENT_39629,5.074559765461036
ACCIDENT_39630,3.671332769869497
ACCIDENT_39631,4.8295342496218465
ACCIDENT_39632,5.09043489459272
ACCIDENT_39633,4.994028210233562
ACCIDENT_39634,5.125114788364851
ACCIDENT_39635,5.1130378335106546
ACCIDENT_39636,5.271853084135671
ACCIDENT_39637,3.984167391960286
ACCIDENT_39638,5.016347405682929
ACCIDENT_39639,5.192889309182053
ACCIDENT_39640,4.903479262930278
ACCIDENT_39641,5.3787271840007405
ACCIDENT_39642,4.087558271933602
ACCIDENT_39643,5.118428862692356
ACCIDENT_39644,3.5005994838484917
ACCIDENT_39645,3.8491477240887892
ACCIDENT_39646,5.2368747917913625
ACCIDENT_39647,5.424940795702485
ACCIDENT_39648,5.791130973192607
ACCIDENT_39649,3.524493806217754
ACCIDENT_39650,3.8395629186630256
ACCIDENT_39651,4.599859458393464
ACCIDENT_39652,5.259480852024815
ACCIDENT_39653,3.911459335584785
ACCIDENT_39654,3.714094062719509
ACCIDENT_39655,4.490703682368031
ACCIDENT_39656,3.9371903178830987
ACCIDENT_39657,4.751594183864628
ACCIDENT_39658,4.814453126638434
ACCIDENT_39659,4.3947797797898716
ACCIDENT_39660,4.871942204473643
ACCIDENT_39661,4.642695233632704
ACCIDENT_39662,4.790553720427715
ACCIDENT_39663,4.800746763760495
ACCIDENT_39664,4.312724560791173
ACCIDENT_39665,4.604188048847469
ACCIDENT_39666,3.6353815846640187
ACCIDENT_39667,4.7359019363255275
ACCIDENT_39668,3.582332709690046
ACCIDENT_39669,3.6979370963667804
ACCIDENT_39670,4.6650608951687955
ACCIDENT_39671,5.250056916897498
ACCIDENT_39672,4.590517134618653
ACCIDENT_39673,3.7145351940603106
ACCIDENT_39674,4.88944764148658
ACCIDENT_39675,4.041979481009751
ACCIDENT_39676,4.948002170673653
ACCIDENT_39677,4.068225495814702
ACCIDENT_39678,3.8635389650522614
ACCIDENT_39679,4.778268084325169
ACCIDENT_39680,4.917104129687542
ACCIDENT_39681,4.033826994242558
ACCIDENT_39682,4.676932554500953
ACCIDENT_39683,3.8911509507807365
ACCIDENT_39684,4.168380637919307
ACCIDENT_39685,6.127481418647458
ACCIDENT_39686,5.02780932752963
ACCIDENT_39687,5.164171093743727
ACCIDENT_39688,3.5713691641433867
ACCIDENT_39689,4.818523109841226
ACCIDENT_39690,4.702885209242545
ACCIDENT_39691,3.8905973795748485
ACCIDENT_39692,5.166427540308691
ACCIDENT_39693,3.9554679455390716
ACCIDENT_39694,4.973676208370625
ACCIDENT_39695,4.733349994422054
ACCIDENT_39696,5.352967589775314
ACCIDENT_39697,4.635111443260598
ACCIDENT_39698,4.829545387578667
ACCIDENT_39699,4.47062158171628
ACCIDENT_39700,4.696304289810679
ACCIDENT_39701,4.874472026213458
ACCIDENT_39702,4.672516800207837
ACCIDENT_39703,5.093586848014224
ACCIDENT_39704,4.744110602696558
ACCIDENT_39705,4.628609469138197
ACCIDENT_39706,3.8210950381274613
ACCIDENT_39707,4.95240166259123
ACCIDENT_39708,4.873220725205754
ACCIDENT_39709,4.621006233967291
ACCIDENT_39710,3.999028607099019
ACCIDENT_39711,4.42408088142862
ACCIDENT_39712,4.305646911310204
ACCIDENT_39713,4.630854146363075
ACCIDENT_39714,4.8197384826440635
ACCIDENT_39715,5.300144948732337
ACCIDENT_39716,4.605383858169127
ACCIDENT_39717,4.922435344418346
ACCIDENT_39718,4.686506221405106
ACCIDENT_39719,4.715467349417267
ACCIDENT_39720,4.611948435445873
ACCIDENT_39721,4.840140360317441
ACCIDENT_39722,4.809217550449592
ACCIDENT_39723,4.705833545060875
ACCIDENT_39724,4.772118839439581
ACCIDENT_39725,4.758276655386833
ACCIDENT_39726,5.1026710098000745
ACCIDENT_39727,3.6305386910857598
ACCIDENT_39728,4.633200387370137
ACCIDENT_39729,4.84937037176375
ACCIDENT_39730,4.604361815614644
ACCIDENT_39731,4.816713424080474
ACCIDENT_39732,3.865452306729327
ACCIDENT_39733,4.6172641674769865
ACCIDENT_39734,3.714636163227668
ACCIDENT_39735,4.932742655730794
ACCIDENT_39736,5.227421402833706
ACCIDENT_39737,4.101325731545247
ACCIDENT_39738,4.683939643818707
ACCIDENT_39739,4.736382754144666
ACCIDENT_39740,4.649072904274229
ACCIDENT_39741,3.83161335384473
ACCIDENT_39742,4.700000736641227
ACCIDENT_39743,4.649072904274229
ACCIDENT_39744,4.76412840738859
ACCIDENT_39745,4.776254727465451
ACCIDENT_39746,3.579850557366751
ACCIDENT_39747,4.520292951225195
ACCIDENT_39748,4.765206266292812
ACCIDENT_39749,3.5398927618223346
ACCIDENT_39750,4.675089055839456
ACCIDENT_39751,3.919862714114096
ACCIDENT_39752,4.970392925784446
ACCIDENT_39753,4.6391214209386895
ACCIDENT_39754,4.77258866859748
ACCIDENT_39755,4.2149294048408406
ACCIDENT_39756,4.598777655780166
ACCIDENT_39757,4.610540648527509
ACCIDENT_39758,4.815006753183997
ACCIDENT_39759,3.8337809608937277
ACCIDENT_39760,4.817142192927933
ACCIDENT_39761,4.6919864782447265
ACCIDENT_39762,4.9034376775644635
ACCIDENT_39763,4.888392732215369
ACCIDENT_39764,4.321423763462649
ACCIDENT_39765,4.846522810098306
ACCIDENT_39766,3.699855605288701
ACCIDENT_39767,3.5687846658361995
ACCIDENT_39768,3.7582633886462924
ACCIDENT_39769,4.747233259883926
ACCIDENT_39770,4.705642801148964
ACCIDENT_39771,4.608503673432939
ACCIDENT_39772,4.521738836448127
ACCIDENT_39773,4.565054421297134
ACCIDENT_39774,4.508360647188156
ACCIDENT_39775,3.5693229543703957
ACCIDENT_39776,3.4775791447679425
ACCIDENT_39777,4.743847736303085
ACCIDENT_39778,4.562554969533386
ACCIDENT_39779,4.831403325583231
ACCIDENT_39780,4.737657014928554
ACCIDENT_39781,4.388796830331542
ACCIDENT_39782,4.439957864852904
ACCIDENT_39783,4.749762889803812
ACCIDENT_39784,5.029130745386034
ACCIDENT_39785,4.79285461430656
ACCIDENT_39786,3.611780110767275
ACCIDENT_39787,5.194117613154634
ACCIDENT_39788,3.6840022111005704
ACCIDENT_39789,4.63994750911809
ACCIDENT_39790,4.606520290130113
ACCIDENT_39791,4.6546242301892935
ACCIDENT_39792,3.937780785443631
ACCIDENT_39793,4.942429055722483
ACCIDENT_39794,4.095646061536667
ACCIDENT_39795,5.376735492477721
ACCIDENT_39796,4.130548879863341
ACCIDENT_39797,5.274589518371854
ACCIDENT_39798,5.337030673939099
