ID,ECLO
ACCIDENT_39609,4.2518573
ACCIDENT_39610,4.3047876
ACCIDENT_39611,6.1688437
ACCIDENT_39612,5.838381
ACCIDENT_39613,5.3614087
ACCIDENT_39614,5.249958
ACCIDENT_39615,5.5361876
ACCIDENT_39616,4.221975
ACCIDENT_39617,5.255255
ACCIDENT_39618,5.290904
ACCIDENT_39619,5.3025813
ACCIDENT_39620,3.7936158
ACCIDENT_39621,5.389316
ACCIDENT_39622,4.029635
ACCIDENT_39623,3.7658923
ACCIDENT_39624,5.798528
ACCIDENT_39625,5.726488
ACCIDENT_39626,5.572287
ACCIDENT_39627,5.590278
ACCIDENT_39628,5.9109955
ACCIDENT_39629,5.6188045
ACCIDENT_39630,3.8511505
ACCIDENT_39631,4.7923346
ACCIDENT_39632,5.26224
ACCIDENT_39633,5.080248
ACCIDENT_39634,5.1463857
ACCIDENT_39635,5.1923003
ACCIDENT_39636,5.2487097
ACCIDENT_39637,3.8821857
ACCIDENT_39638,5.214165
ACCIDENT_39639,5.179892
ACCIDENT_39640,5.071729
ACCIDENT_39641,5.18796
ACCIDENT_39642,4.422915
ACCIDENT_39643,5.1923003
ACCIDENT_39644,3.6654298
ACCIDENT_39645,4.188574
ACCIDENT_39646,5.26224
ACCIDENT_39647,5.296423
ACCIDENT_39648,5.2693863
ACCIDENT_39649,3.6654298
ACCIDENT_39650,3.826015
ACCIDENT_39651,5.113633
ACCIDENT_39652,4.8871675
ACCIDENT_39653,4.128953
ACCIDENT_39654,3.7164702
ACCIDENT_39655,4.414279
ACCIDENT_39656,4.3721967
ACCIDENT_39657,4.7792425
ACCIDENT_39658,5.035966
ACCIDENT_39659,4.387307
ACCIDENT_39660,4.9095764
ACCIDENT_39661,4.7671437
ACCIDENT_39662,4.6439543
ACCIDENT_39663,4.8609133
ACCIDENT_39664,4.402799
ACCIDENT_39665,4.693905
ACCIDENT_39666,3.7586782
ACCIDENT_39667,4.713025
ACCIDENT_39668,3.6246502
ACCIDENT_39669,3.810411
ACCIDENT_39670,4.7819643
ACCIDENT_39671,5.0161915
ACCIDENT_39672,4.5286984
ACCIDENT_39673,3.8811598
ACCIDENT_39674,4.8002367
ACCIDENT_39675,4.0473924
ACCIDENT_39676,4.845602
ACCIDENT_39677,4.2351465
ACCIDENT_39678,4.089376
ACCIDENT_39679,4.840893
ACCIDENT_39680,4.940114
ACCIDENT_39681,3.9774926
ACCIDENT_39682,4.58577
ACCIDENT_39683,3.907246
ACCIDENT_39684,4.567817
ACCIDENT_39685,5.2202544
ACCIDENT_39686,5.10977
ACCIDENT_39687,4.970447
ACCIDENT_39688,3.6736155
ACCIDENT_39689,4.8072124
ACCIDENT_39690,4.818053
ACCIDENT_39691,3.9724097
ACCIDENT_39692,4.78587
ACCIDENT_39693,4.069205
ACCIDENT_39694,4.9512944
ACCIDENT_39695,4.801846
ACCIDENT_39696,4.915524
ACCIDENT_39697,4.7001595
ACCIDENT_39698,4.902132
ACCIDENT_39699,4.329123
ACCIDENT_39700,4.7713504
ACCIDENT_39701,4.8359237
