ID,ECLO
ACCIDENT_39609,5.262149840901588
ACCIDENT_39610,4.134855108654346
ACCIDENT_39611,6.382283352617138
ACCIDENT_39612,5.911936176883847
ACCIDENT_39613,6.319889597609012
ACCIDENT_39614,5.827163823903408
ACCIDENT_39615,6.264769514469231
ACCIDENT_39616,4.230183554213994
ACCIDENT_39617,6.126927484249031
ACCIDENT_39618,6.371092301625861
ACCIDENT_39619,6.272950064191633
ACCIDENT_39620,4.173777241854838
ACCIDENT_39621,5.981542808994991
ACCIDENT_39622,4.188634001071142
ACCIDENT_39623,4.149020604507371
ACCIDENT_39624,6.837114254035917
ACCIDENT_39625,6.438387029458236
ACCIDENT_39626,6.104868227693919
ACCIDENT_39627,6.700490131366278
ACCIDENT_39628,6.5962291363352055
ACCIDENT_39629,4.702103298286977
ACCIDENT_39630,3.760133016201892
ACCIDENT_39631,5.045372942036105
ACCIDENT_39632,6.155290876168823
ACCIDENT_39633,5.457882932606226
ACCIDENT_39634,5.611318515267057
ACCIDENT_39635,5.218728727567874
ACCIDENT_39636,6.769475873063207
ACCIDENT_39637,3.882128360788463
ACCIDENT_39638,6.248959064357976
ACCIDENT_39639,5.625095500469691
ACCIDENT_39640,5.431895616781356
ACCIDENT_39641,5.572797713365849
ACCIDENT_39642,4.566241046646846
ACCIDENT_39643,5.192741411743004
ACCIDENT_39644,3.7354916622726106
ACCIDENT_39645,4.440065698804549
ACCIDENT_39646,5.892086633003559
ACCIDENT_39647,5.433656556106997
ACCIDENT_39648,5.604185304681147
ACCIDENT_39649,3.6223410418244466
ACCIDENT_39650,3.7931250447214047
ACCIDENT_39651,4.557607231623255
ACCIDENT_39652,4.997660338908399
ACCIDENT_39653,3.8933710177788066
ACCIDENT_39654,3.51268638862092
ACCIDENT_39655,4.513949663351751
ACCIDENT_39656,3.8175805169042865
ACCIDENT_39657,4.865265340578147
ACCIDENT_39658,5.004779335777711
ACCIDENT_39659,4.726891962906696
ACCIDENT_39660,5.10124645547795
ACCIDENT_39661,5.10931419793142
ACCIDENT_39662,5.004779335777711
ACCIDENT_39663,5.202806047748257
ACCIDENT_39664,4.724293169747597
ACCIDENT_39665,5.0446430117526715
ACCIDENT_39666,3.798033878108022
ACCIDENT_39667,5.018206910068188
ACCIDENT_39668,3.744405704266146
ACCIDENT_39669,3.8799636714820207
ACCIDENT_39670,4.859286315869006
ACCIDENT_39671,5.0854282931738375
ACCIDENT_39672,4.712070351789642
ACCIDENT_39673,4.320330449111174
ACCIDENT_39674,5.054650342856669
ACCIDENT_39675,4.19113120823792
ACCIDENT_39676,4.823964478561745
ACCIDENT_39677,4.559392105741876
ACCIDENT_39678,4.156771299915684
ACCIDENT_39679,5.0789501941615685
ACCIDENT_39680,5.1070201803143025
ACCIDENT_39681,4.106483489605784
ACCIDENT_39682,4.787218911595071
ACCIDENT_39683,4.0217747684392124
ACCIDENT_39684,4.932195943289251
ACCIDENT_39685,5.528609725995083
ACCIDENT_39686,4.735564032741733
ACCIDENT_39687,4.894526671437716
ACCIDENT_39688,3.530838393091554
ACCIDENT_39689,4.870109820096692
ACCIDENT_39690,4.885423366288224
ACCIDENT_39691,3.813600858273375
ACCIDENT_39692,4.753011049358283
ACCIDENT_39693,3.7865120878784344
ACCIDENT_39694,5.465908877484728
ACCIDENT_39695,4.753011049358283
ACCIDENT_39696,4.7849435607481885
ACCIDENT_39697,4.582750542920325
ACCIDENT_39698,5.365096363159217
ACCIDENT_39699,4.604821176270391
ACCIDENT_39700,5.381166070667941
ACCIDENT_39701,4.852964975472847
ACCIDENT_39702,5.021981592946605
ACCIDENT_39703,5.404960039134178
ACCIDENT_39704,4.8946327010581
ACCIDENT_39705,5.021981592946605
ACCIDENT_39706,3.5214684123097415
ACCIDENT_39707,4.8285481241318235
ACCIDENT_39708,4.7081319185164565
ACCIDENT_39709,4.835020511049263
ACCIDENT_39710,4.131912922398468
ACCIDENT_39711,4.564479297160973
ACCIDENT_39712,4.683217407355348
ACCIDENT_39713,4.921227363401655
ACCIDENT_39714,4.9671598150993415
ACCIDENT_39715,5.156087760012202
ACCIDENT_39716,4.834837507906421
ACCIDENT_39717,4.981272514347036
ACCIDENT_39718,5.0515120530779525
ACCIDENT_39719,4.98116267074147
ACCIDENT_39720,5.096863237602995
ACCIDENT_39721,4.9923283754492855
ACCIDENT_39722,4.807729237769217
ACCIDENT_39723,4.764308035862572
ACCIDENT_39724,5.100904111946331
ACCIDENT_39725,5.015602696953907
ACCIDENT_39726,5.232175562302505
ACCIDENT_39727,3.752972611188499
ACCIDENT_39728,4.729464907531909
ACCIDENT_39729,5.096048864533389
ACCIDENT_39730,5.000557051870752
ACCIDENT_39731,5.131757465003864
ACCIDENT_39732,4.085256896966049
ACCIDENT_39733,4.977285483516767
ACCIDENT_39734,3.783014364732184
ACCIDENT_39735,5.666077215570226
ACCIDENT_39736,5.518866065906543
ACCIDENT_39737,5.183557485330503
ACCIDENT_39738,4.74103371435795
ACCIDENT_39739,4.9923283754492855
ACCIDENT_39740,5.004436992246092
ACCIDENT_39741,3.8250178470709226
ACCIDENT_39742,5.254211900528974
ACCIDENT_39743,4.988416040125333
ACCIDENT_39744,4.748287083741814
ACCIDENT_39745,5.053946620120415
ACCIDENT_39746,3.7952323970832493
ACCIDENT_39747,4.899931425608546
ACCIDENT_39748,5.319981086116268
ACCIDENT_39749,3.6848569583929267
ACCIDENT_39750,4.722299767916944
ACCIDENT_39751,3.877255518853141
ACCIDENT_39752,4.973594429008279
ACCIDENT_39753,5.627272738400401
ACCIDENT_39754,5.131757465003864
ACCIDENT_39755,3.7269852953636295
ACCIDENT_39756,4.908800550458587
ACCIDENT_39757,5.469109702404816
ACCIDENT_39758,4.925758720742179
ACCIDENT_39759,3.5338179659060507
ACCIDENT_39760,4.9199710407732935
ACCIDENT_39761,4.93249384866634
ACCIDENT_39762,5.0436302326309255
ACCIDENT_39763,5.037503570049767
ACCIDENT_39764,4.728393146808633
ACCIDENT_39765,5.077629790441709
ACCIDENT_39766,3.7715371701119063
ACCIDENT_39767,3.6169937583970397
ACCIDENT_39768,3.7689935633092575
ACCIDENT_39769,5.11722555058507
ACCIDENT_39770,5.285803736144381
ACCIDENT_39771,4.70666673641414
ACCIDENT_39772,5.124915615420909
ACCIDENT_39773,4.999581744833149
ACCIDENT_39774,5.069612762848905
ACCIDENT_39775,3.752972611188499
ACCIDENT_39776,4.392274930665644
ACCIDENT_39777,5.1359125405083494
ACCIDENT_39778,5.468308320008244
ACCIDENT_39779,4.9313565162006165
ACCIDENT_39780,5.109476438823866
ACCIDENT_39781,4.547334601165909
ACCIDENT_39782,4.854088724924444
ACCIDENT_39783,5.065350930420443
ACCIDENT_39784,5.223513966416029
ACCIDENT_39785,5.000557051870752
ACCIDENT_39786,3.821137906695583
ACCIDENT_39787,4.952985632211868
ACCIDENT_39788,4.30517042343696
ACCIDENT_39789,4.952985632211868
ACCIDENT_39790,4.977285483516767
ACCIDENT_39791,5.312842602380079
ACCIDENT_39792,4.010136967810074
ACCIDENT_39793,5.38026574372542
ACCIDENT_39794,4.055451298582011
ACCIDENT_39795,5.5862462768940215
ACCIDENT_39796,4.0190906684411845
ACCIDENT_39797,5.772736423473099
ACCIDENT_39798,5.319021475764433
ACCIDENT_39799,5.6405850902909584
ACCIDENT_39800,5.518437972013231
ACCIDENT_39801,5.112808147032997
ACCIDENT_39802,5.318172691604673
ACCIDENT_39803,5.148843950901272
ACCIDENT_39804,6.0122051943063495
ACCIDENT_39805,3.7723130653765247
ACCIDENT_39806,5.632022366034821
ACCIDENT_39807,6.8513381282077805
ACCIDENT_39808,5.414878416897125
ACCIDENT_39809,5.713414545135741
ACCIDENT_39810,3.5877983763951864
ACCIDENT_39811,4.273635771777669
ACCIDENT_39812,5.0415052413125485
ACCIDENT_39813,5.07902754210784
ACCIDENT_39814,3.960198813025402
ACCIDENT_39815,5.671641228732902
ACCIDENT_39816,6.21156005113581
ACCIDENT_39817,5.42181277300834
ACCIDENT_39818,5.797241500462845
ACCIDENT_39819,5.338907935763691
ACCIDENT_39820,6.114946863876351
ACCIDENT_39821,5.7064401082457845
ACCIDENT_39822,6.286127942468662
ACCIDENT_39823,5.8606705984965055
ACCIDENT_39824,5.47341942637475
ACCIDENT_39825,5.388386185105813
ACCIDENT_39826,5.457882932606226
ACCIDENT_39827,5.5115111064481015
ACCIDENT_39828,5.284653114259863
ACCIDENT_39829,5.849910910661679
ACCIDENT_39830,5.446401836559428
ACCIDENT_39831,5.639835305374209
ACCIDENT_39832,5.513097359970694
ACCIDENT_39833,5.403557870235297
ACCIDENT_39834,5.942222954857433
ACCIDENT_39835,4.8041623984174695
ACCIDENT_39836,5.141886068940776
ACCIDENT_39837,5.757623817177365
ACCIDENT_39838,5.7321926843456135
ACCIDENT_39839,5.4195861670010785
ACCIDENT_39840,5.718259455771661
ACCIDENT_39841,5.41232001699771
ACCIDENT_39842,4.523032983661489
ACCIDENT_39843,5.234767272339027
ACCIDENT_39844,4.757397010010328
ACCIDENT_39845,5.082827381386271
ACCIDENT_39846,4.869177675902099
ACCIDENT_39847,5.205982451481847
ACCIDENT_39848,5.275430443594294
ACCIDENT_39849,4.711996956897483
ACCIDENT_39850,3.814194485894726
ACCIDENT_39851,4.9166473177978816
ACCIDENT_39852,4.734662498476471
ACCIDENT_39853,3.814194485894726
ACCIDENT_39854,4.951151161935835
ACCIDENT_39855,4.956510993772842
ACCIDENT_39856,5.202806047748257
ACCIDENT_39857,5.202806047748257
ACCIDENT_39858,5.0446430117526715
ACCIDENT_39859,5.32517867706083
ACCIDENT_39860,5.32690958972319
