ID,ECLO
ACCIDENT_39609,4.2961683
ACCIDENT_39610,3.8766599
ACCIDENT_39611,5.352428
ACCIDENT_39612,4.809782
ACCIDENT_39613,4.951531
ACCIDENT_39614,4.652215
ACCIDENT_39615,4.6375747
ACCIDENT_39616,3.8335567
ACCIDENT_39617,4.4251714
ACCIDENT_39618,4.8206954
ACCIDENT_39619,4.958541
ACCIDENT_39620,3.5910876
ACCIDENT_39621,4.300818
ACCIDENT_39622,3.7142923
ACCIDENT_39623,3.2440045
ACCIDENT_39624,4.601278
ACCIDENT_39625,4.9110594
ACCIDENT_39626,4.7313
ACCIDENT_39627,4.5064745
ACCIDENT_39628,4.8400917
ACCIDENT_39629,3.7842004
ACCIDENT_39630,3.3830922
ACCIDENT_39631,4.374005
ACCIDENT_39632,4.378571
ACCIDENT_39633,4.4252667
ACCIDENT_39634,4.4847507
ACCIDENT_39635,4.4943957
ACCIDENT_39636,4.5832415
ACCIDENT_39637,3.6317914
ACCIDENT_39638,4.5487423
ACCIDENT_39639,4.516747
ACCIDENT_39640,4.2336063
ACCIDENT_39641,4.5472374
ACCIDENT_39642,3.3697505
ACCIDENT_39643,4.513596
ACCIDENT_39644,3.1608412
ACCIDENT_39645,3.2233667
ACCIDENT_39646,4.6467
ACCIDENT_39647,4.6595287
ACCIDENT_39648,4.7774625
ACCIDENT_39649,3.155769
ACCIDENT_39650,3.7635643
ACCIDENT_39651,3.8623421
ACCIDENT_39652,4.6531253
ACCIDENT_39653,3.7758174
ACCIDENT_39654,3.4160225
ACCIDENT_39655,4.071427
ACCIDENT_39656,3.7354991
ACCIDENT_39657,4.113241
ACCIDENT_39658,4.3183513
ACCIDENT_39659,3.779074
ACCIDENT_39660,4.4591703
ACCIDENT_39661,4.023098
ACCIDENT_39662,4.3009057
ACCIDENT_39663,4.2906876
ACCIDENT_39664,3.9573462
ACCIDENT_39665,3.9967954
ACCIDENT_39666,3.3418708
ACCIDENT_39667,3.8235383
ACCIDENT_39668,3.370002
ACCIDENT_39669,3.5208867
ACCIDENT_39670,4.053811
ACCIDENT_39671,4.5093594
ACCIDENT_39672,4.150608
ACCIDENT_39673,3.433901
ACCIDENT_39674,4.312686
ACCIDENT_39675,3.8588378
ACCIDENT_39676,4.312804
ACCIDENT_39677,3.3354254
ACCIDENT_39678,3.77439
ACCIDENT_39679,4.335232
ACCIDENT_39680,4.164534
ACCIDENT_39681,3.18476
ACCIDENT_39682,4.0573225
ACCIDENT_39683,3.6401525
ACCIDENT_39684,3.4772043
ACCIDENT_39685,4.2523675
ACCIDENT_39686,4.571446
ACCIDENT_39687,4.6181107
ACCIDENT_39688,3.2204459
ACCIDENT_39689,4.4881353
ACCIDENT_39690,4.071979
ACCIDENT_39691,3.6283028
ACCIDENT_39692,4.3805623
ACCIDENT_39693,3.6142824
ACCIDENT_39694,4.3532968
ACCIDENT_39695,4.057606
ACCIDENT_39696,4.812379
ACCIDENT_39697,4.0122895
ACCIDENT_39698,4.151547
ACCIDENT_39699,4.129987
ACCIDENT_39700,4.1590743
ACCIDENT_39701,4.2467685
ACCIDENT_39702,4.0108705
ACCIDENT_39703,4.466555
ACCIDENT_39704,4.2022943
ACCIDENT_39705,4.0022926
ACCIDENT_39706,3.3699567
ACCIDENT_39707,4.4369884
ACCIDENT_39708,4.296199
ACCIDENT_39709,4.1567874
ACCIDENT_39710,3.487138
ACCIDENT_39711,3.9029853
ACCIDENT_39712,3.9973116
ACCIDENT_39713,3.9469323
ACCIDENT_39714,4.2248893
ACCIDENT_39715,4.71522
ACCIDENT_39716,4.2418003
ACCIDENT_39717,4.3011336
ACCIDENT_39718,4.143609
ACCIDENT_39719,4.1314216
ACCIDENT_39720,4.047461
ACCIDENT_39721,4.414884
ACCIDENT_39722,4.274321
ACCIDENT_39723,4.229998
ACCIDENT_39724,4.1421895
ACCIDENT_39725,4.2913523
ACCIDENT_39726,4.2954907
ACCIDENT_39727,3.349515
ACCIDENT_39728,4.0122333
ACCIDENT_39729,4.3296275
ACCIDENT_39730,4.1014166
ACCIDENT_39731,4.3341846
ACCIDENT_39732,3.7312512
ACCIDENT_39733,3.9531832
ACCIDENT_39734,3.542002
ACCIDENT_39735,4.1799693
ACCIDENT_39736,4.4037447
ACCIDENT_39737,3.7301755
ACCIDENT_39738,4.2690043
ACCIDENT_39739,4.2720294
ACCIDENT_39740,4.1280074
ACCIDENT_39741,3.5348308
ACCIDENT_39742,4.1002107
ACCIDENT_39743,3.985174
ACCIDENT_39744,4.088273
ACCIDENT_39745,4.3807287
ACCIDENT_39746,3.3059306
ACCIDENT_39747,3.9464781
ACCIDENT_39748,4.2185163
ACCIDENT_39749,3.116177
ACCIDENT_39750,4.048465
ACCIDENT_39751,3.4964802
ACCIDENT_39752,4.338031
ACCIDENT_39753,4.0585165
ACCIDENT_39754,4.1512065
ACCIDENT_39755,3.4775999
ACCIDENT_39756,3.9640837
ACCIDENT_39757,4.138556
ACCIDENT_39758,4.3197174
ACCIDENT_39759,3.3798091
ACCIDENT_39760,4.0896034
ACCIDENT_39761,4.1279306
ACCIDENT_39762,4.200532
ACCIDENT_39763,4.4191566
ACCIDENT_39764,3.8796089
ACCIDENT_39765,4.4267364
ACCIDENT_39766,3.704397
ACCIDENT_39767,3.350992
ACCIDENT_39768,3.3824534
