ID,ECLO
ACCIDENT_39609,3.989831341392765
ACCIDENT_39610,4.493291331260579
ACCIDENT_39611,6.342947264474867
ACCIDENT_39612,6.215041987068969
ACCIDENT_39613,5.606822312405271
ACCIDENT_39614,5.478513510056744
ACCIDENT_39615,5.574779339002546
ACCIDENT_39616,4.082684765307671
ACCIDENT_39617,5.16619661667341
ACCIDENT_39618,4.838578937771809
ACCIDENT_39619,5.094995928168062
ACCIDENT_39620,3.6535738449315533
ACCIDENT_39621,5.740561304764548
ACCIDENT_39622,3.797218365635818
ACCIDENT_39623,3.55260447156616
ACCIDENT_39624,5.959538136494611
ACCIDENT_39625,5.056027630527075
ACCIDENT_39626,5.2643750314471625
ACCIDENT_39627,4.96423757573748
ACCIDENT_39628,5.16831050683069
ACCIDENT_39629,6.316254568438072
ACCIDENT_39630,3.751660024385135
ACCIDENT_39631,4.870945947239418
ACCIDENT_39632,5.350116868278356
ACCIDENT_39633,5.206941811510759
ACCIDENT_39634,5.048683301746655
ACCIDENT_39635,5.6857990026251235
ACCIDENT_39636,5.5231131300365215
ACCIDENT_39637,3.7660482509285256
ACCIDENT_39638,5.637555005848577
ACCIDENT_39639,5.330002534402948
ACCIDENT_39640,5.850997289788005
ACCIDENT_39641,5.1131289436499
ACCIDENT_39642,5.407813454385447
ACCIDENT_39643,5.370048132312219
ACCIDENT_39644,3.582268013585206
ACCIDENT_39645,4.444564852936887
ACCIDENT_39646,5.360970704207445
ACCIDENT_39647,5.736468975111803
ACCIDENT_39648,5.381375201607148
ACCIDENT_39649,3.582268013585206
ACCIDENT_39650,3.709466289449641
ACCIDENT_39651,5.402128142129121
ACCIDENT_39652,4.700668214727968
ACCIDENT_39653,4.100647298192801
ACCIDENT_39654,3.733343244855005
ACCIDENT_39655,4.433216312363121
ACCIDENT_39656,4.265874430326634
ACCIDENT_39657,4.64756819777156
ACCIDENT_39658,4.728667104206005
ACCIDENT_39659,4.290492131978728
ACCIDENT_39660,4.840795291683285
ACCIDENT_39661,4.76836255074031
ACCIDENT_39662,4.622671678466791
ACCIDENT_39663,4.7855510640516545
ACCIDENT_39664,4.6236968201007915
ACCIDENT_39665,4.652416155856484
ACCIDENT_39666,3.7939152912614493
ACCIDENT_39667,4.399736760530403
ACCIDENT_39668,3.6978386404693717
ACCIDENT_39669,3.8695401846894564
ACCIDENT_39670,4.60340713584445
ACCIDENT_39671,5.1517808687408
ACCIDENT_39672,4.305535967844836
ACCIDENT_39673,3.6339226935291915
ACCIDENT_39674,4.785707405638626
ACCIDENT_39675,4.059499769053864
ACCIDENT_39676,4.93815884384778
ACCIDENT_39677,3.8941189876747546
ACCIDENT_39678,4.043349972135756
ACCIDENT_39679,4.8716992401847445
ACCIDENT_39680,4.876876034341302
ACCIDENT_39681,4.043511164811537
ACCIDENT_39682,4.422260196332285
ACCIDENT_39683,3.9335137455083937
ACCIDENT_39684,3.9602457072040607
ACCIDENT_39685,5.013977932647026
ACCIDENT_39686,5.415181004140898
ACCIDENT_39687,4.902408919547235
ACCIDENT_39688,3.770532979702484
ACCIDENT_39689,4.907721761545947
ACCIDENT_39690,4.6467030634820885
ACCIDENT_39691,4.093143239631955
ACCIDENT_39692,4.814633175049028
ACCIDENT_39693,3.958743627471466
ACCIDENT_39694,4.839397350799256
ACCIDENT_39695,4.724611566853666
ACCIDENT_39696,4.934071784155069
ACCIDENT_39697,4.655550557841161
ACCIDENT_39698,4.905224387405905
ACCIDENT_39699,4.118663623995016
ACCIDENT_39700,4.742929661799946
ACCIDENT_39701,4.913468645813541
ACCIDENT_39702,4.615430616067339
ACCIDENT_39703,4.783162782288918
ACCIDENT_39704,4.696677164368353
ACCIDENT_39705,4.652084254773197
ACCIDENT_39706,3.8400559139129675
ACCIDENT_39707,5.004028127294504
ACCIDENT_39708,5.1272351870684085
ACCIDENT_39709,4.6463907446059745
ACCIDENT_39710,3.9188460188108434
ACCIDENT_39711,4.198249485658541
ACCIDENT_39712,4.052931410456474
ACCIDENT_39713,4.59545521907446
ACCIDENT_39714,4.761708586423338
ACCIDENT_39715,6.036311484804177
ACCIDENT_39716,4.706223228987351
ACCIDENT_39717,5.003381056943114
ACCIDENT_39718,4.701721806411174
ACCIDENT_39719,4.524886716990745
ACCIDENT_39720,4.769511298879315
ACCIDENT_39721,4.788806685839404
ACCIDENT_39722,5.137865951715594
ACCIDENT_39723,4.709838247245098
ACCIDENT_39724,4.661585575317136
ACCIDENT_39725,4.706289642628999
ACCIDENT_39726,4.952821691171216
ACCIDENT_39727,3.7917390021029416
ACCIDENT_39728,4.654663786463749
ACCIDENT_39729,4.784109760733347
ACCIDENT_39730,4.638136936276372
ACCIDENT_39731,4.861818456095786
ACCIDENT_39732,3.9597736022217522
ACCIDENT_39733,4.4954162800426465
ACCIDENT_39734,3.94702748217251
ACCIDENT_39735,5.0561414889550145
ACCIDENT_39736,4.919392229620607
ACCIDENT_39737,4.106318064283759
ACCIDENT_39738,4.70820996472686
ACCIDENT_39739,4.728685366032394
ACCIDENT_39740,4.716206405707564
ACCIDENT_39741,3.9530346298192103
ACCIDENT_39742,4.62909528154378
ACCIDENT_39743,4.730472932049198
ACCIDENT_39744,4.8929342712030195
ACCIDENT_39745,4.616112103077295
ACCIDENT_39746,3.713476050705577
ACCIDENT_39747,4.509110906172037
ACCIDENT_39748,4.927575851174845
ACCIDENT_39749,3.630975647568821
ACCIDENT_39750,4.651320661616574
ACCIDENT_39751,3.976612549746856
ACCIDENT_39752,5.2890156914115884
ACCIDENT_39753,4.606919475901045
ACCIDENT_39754,5.092894808232365
ACCIDENT_39755,3.8355601424817443
ACCIDENT_39756,4.6535666959033755
ACCIDENT_39757,4.7706120916277435
ACCIDENT_39758,4.6291055645394215
ACCIDENT_39759,3.715990917935785
ACCIDENT_39760,4.6174368351530335
ACCIDENT_39761,4.67842498980793
ACCIDENT_39762,4.4501366143091
ACCIDENT_39763,5.055836124688432
ACCIDENT_39764,4.799263806874417
ACCIDENT_39765,4.660035208985861
ACCIDENT_39766,3.834802114566962
ACCIDENT_39767,3.709749234548109
ACCIDENT_39768,3.849238317677945
ACCIDENT_39769,4.238348551506038
ACCIDENT_39770,4.800913242433147
ACCIDENT_39771,4.387385251607726
ACCIDENT_39772,4.336131436604535
ACCIDENT_39773,4.726465845553938
ACCIDENT_39774,4.445664002029094
ACCIDENT_39775,3.659934102638977
ACCIDENT_39776,3.707726261102037
ACCIDENT_39777,4.856487281377278
ACCIDENT_39778,4.456067545937687
ACCIDENT_39779,4.501226774020029
ACCIDENT_39780,4.644870201916229
ACCIDENT_39781,4.180834825381614
ACCIDENT_39782,4.47912164001768
ACCIDENT_39783,4.767850576855213
ACCIDENT_39784,4.709116408618705
ACCIDENT_39785,4.642079724343552
ACCIDENT_39786,3.7140144366289745
ACCIDENT_39787,5.347662357861141
ACCIDENT_39788,3.9105942375948355
ACCIDENT_39789,4.519306467956105
ACCIDENT_39790,4.657202550941085
ACCIDENT_39791,4.616012128160116
ACCIDENT_39792,4.084852642061872
ACCIDENT_39793,4.808716701827139
ACCIDENT_39794,3.966931057300608
ACCIDENT_39795,4.970924397958638
ACCIDENT_39796,4.3768211868319495
ACCIDENT_39797,5.113189461547973
ACCIDENT_39798,5.130642290498421
ACCIDENT_39799,5.207959804272798
ACCIDENT_39800,5.096335770793286
ACCIDENT_39801,4.6505549144179685
ACCIDENT_39802,5.247592458523202
ACCIDENT_39803,5.175836893635267
ACCIDENT_39804,5.029087740274342
ACCIDENT_39805,3.7072660357846887
ACCIDENT_39806,5.1877284348903165
ACCIDENT_39807,5.615879068054913
ACCIDENT_39808,5.28263066466196
ACCIDENT_39809,5.227581764683174
ACCIDENT_39810,3.619973788934098
ACCIDENT_39811,4.101685664351552
ACCIDENT_39812,5.157259868201847
ACCIDENT_39813,4.9775851471875265
ACCIDENT_39814,4.083610319094061
ACCIDENT_39815,5.24097841955479
ACCIDENT_39816,5.218602204240976
ACCIDENT_39817,5.298442335552973
ACCIDENT_39818,5.4243443179403
ACCIDENT_39819,5.989253592837683
ACCIDENT_39820,5.359595356238603
ACCIDENT_39821,5.722572845136672
ACCIDENT_39822,5.957800451966341
ACCIDENT_39823,4.895203291206186
ACCIDENT_39824,5.331660275726101
ACCIDENT_39825,4.9086805941234255
ACCIDENT_39826,5.490982279119125
ACCIDENT_39827,5.265319422196247
ACCIDENT_39828,5.00986264159875
ACCIDENT_39829,5.460006133162676
ACCIDENT_39830,5.299608760451358
ACCIDENT_39831,5.5234834967836814
ACCIDENT_39832,5.14721693296127
ACCIDENT_39833,5.4228236383668715
ACCIDENT_39834,5.524599253747811
ACCIDENT_39835,4.689631049448292
ACCIDENT_39836,4.937392319673392
ACCIDENT_39837,5.244756632220305
ACCIDENT_39838,5.122250878417279
ACCIDENT_39839,5.524040116314617
ACCIDENT_39840,5.902082410069521
ACCIDENT_39841,5.446405842003772
ACCIDENT_39842,4.4539366057028005
ACCIDENT_39843,4.844486391931384
ACCIDENT_39844,4.758022407331799
ACCIDENT_39845,4.948665110835916
ACCIDENT_39846,4.6681029152718905
ACCIDENT_39847,4.753668580547192
ACCIDENT_39848,4.936261716235539
ACCIDENT_39849,4.729634983091676
ACCIDENT_39850,3.7715022517541246
ACCIDENT_39851,4.8113867808766875
ACCIDENT_39852,4.8135791240816825
ACCIDENT_39853,3.739503181614231
ACCIDENT_39854,4.672562719987987
ACCIDENT_39855,5.390749038110567
ACCIDENT_39856,4.702015734454095
ACCIDENT_39857,4.900640243758536
ACCIDENT_39858,4.828477451591312
ACCIDENT_39859,4.9167208568754335
ACCIDENT_39860,4.776738709123602
ACCIDENT_39861,3.704460780569883
ACCIDENT_39862,4.889579907387502
ACCIDENT_39863,3.983751878419738
ACCIDENT_39864,3.6995236141472394
ACCIDENT_39865,4.320509151621616
ACCIDENT_39866,5.20142420881861
ACCIDENT_39867,4.992453241087347
ACCIDENT_39868,6.441857287210318
ACCIDENT_39869,5.28074204131688
ACCIDENT_39870,4.807741200769612
ACCIDENT_39871,5.53892480483657
ACCIDENT_39872,4.977454746137203
ACCIDENT_39873,4.349966352082595
ACCIDENT_39874,4.631099289298568
ACCIDENT_39875,5.407374296466765
ACCIDENT_39876,4.224626244248574
ACCIDENT_39877,4.326783309693578
ACCIDENT_39878,4.9704276760795505
ACCIDENT_39879,4.806188691544286
ACCIDENT_39880,4.476259550008311
ACCIDENT_39881,4.607951865671599
ACCIDENT_39882,4.44154655394114
ACCIDENT_39883,4.916147576887346
ACCIDENT_39884,4.924497028803659
ACCIDENT_39885,4.471163424731697
ACCIDENT_39886,4.519238289791369
ACCIDENT_39887,4.006665996203485
ACCIDENT_39888,4.680222460925866
ACCIDENT_39889,3.7391461559185935
ACCIDENT_39890,4.774313852361725
