ID,ECLO
ACCIDENT_39609,4.3707395
ACCIDENT_39610,3.7953207
ACCIDENT_39611,5.419674
ACCIDENT_39612,4.8397565
ACCIDENT_39613,4.9835734
ACCIDENT_39614,4.751747
ACCIDENT_39615,4.666808
ACCIDENT_39616,3.7794292
ACCIDENT_39617,4.393418
ACCIDENT_39618,4.7736535
ACCIDENT_39619,4.9188523
ACCIDENT_39620,3.4536283
ACCIDENT_39621,4.251993
ACCIDENT_39622,3.5655828
ACCIDENT_39623,3.3036022
ACCIDENT_39624,4.5682783
ACCIDENT_39625,5.0249467
ACCIDENT_39626,4.757548
ACCIDENT_39627,4.5717196
ACCIDENT_39628,4.882959
ACCIDENT_39629,3.8877943
ACCIDENT_39630,3.2461796
ACCIDENT_39631,4.4005914
ACCIDENT_39632,4.3367915
ACCIDENT_39633,4.45416
ACCIDENT_39634,4.4752502
ACCIDENT_39635,4.4812703
ACCIDENT_39636,4.694884
ACCIDENT_39637,3.5981035
ACCIDENT_39638,4.3882246
ACCIDENT_39639,4.573653
ACCIDENT_39640,4.1613784
ACCIDENT_39641,4.5177155
ACCIDENT_39642,3.4380608
ACCIDENT_39643,4.477119
ACCIDENT_39644,3.1617854
ACCIDENT_39645,3.2673683
ACCIDENT_39646,4.63041
ACCIDENT_39647,4.634916
ACCIDENT_39648,4.938791
ACCIDENT_39649,3.1853714
ACCIDENT_39650,3.7767065
ACCIDENT_39651,3.8341396
ACCIDENT_39652,4.50469
ACCIDENT_39653,3.7606335
ACCIDENT_39654,3.4226646
ACCIDENT_39655,3.9800725
ACCIDENT_39656,3.7444158
ACCIDENT_39657,4.1390104
ACCIDENT_39658,4.328963
ACCIDENT_39659,3.8074493
ACCIDENT_39660,4.4945264
ACCIDENT_39661,4.010534
ACCIDENT_39662,4.3467174
ACCIDENT_39663,4.347308
ACCIDENT_39664,3.846607
ACCIDENT_39665,3.9794772
ACCIDENT_39666,3.338673
ACCIDENT_39667,3.8469985
ACCIDENT_39668,3.3197153
ACCIDENT_39669,3.4529872
ACCIDENT_39670,4.009042
ACCIDENT_39671,4.41463
ACCIDENT_39672,4.2323265
ACCIDENT_39673,3.3776593
ACCIDENT_39674,4.300658
ACCIDENT_39675,3.807827
ACCIDENT_39676,4.2869763
ACCIDENT_39677,3.2433808
ACCIDENT_39678,3.720549
ACCIDENT_39679,4.2620416
ACCIDENT_39680,4.199877
ACCIDENT_39681,3.2750716
ACCIDENT_39682,4.1138225
ACCIDENT_39683,3.8067663
ACCIDENT_39684,3.6746645
ACCIDENT_39685,4.0937734
ACCIDENT_39686,4.477019
ACCIDENT_39687,4.607736
ACCIDENT_39688,3.2281353
ACCIDENT_39689,4.4613276
ACCIDENT_39690,4.0264
ACCIDENT_39691,3.7039764
ACCIDENT_39692,4.375397
ACCIDENT_39693,3.6747434
ACCIDENT_39694,4.314666
ACCIDENT_39695,4.0021276
ACCIDENT_39696,4.7392244
ACCIDENT_39697,4.021008
ACCIDENT_39698,4.240464
ACCIDENT_39699,4.0856485
ACCIDENT_39700,4.1809564
ACCIDENT_39701,4.319527
ACCIDENT_39702,3.9558463
ACCIDENT_39703,4.4905224
ACCIDENT_39704,4.2088547
ACCIDENT_39705,3.9004903
ACCIDENT_39706,3.435192
ACCIDENT_39707,4.444931
ACCIDENT_39708,4.332683
ACCIDENT_39709,4.195025
ACCIDENT_39710,3.5608637
ACCIDENT_39711,3.8449728
ACCIDENT_39712,4.0427527
ACCIDENT_39713,3.9825373
ACCIDENT_39714,4.3308635
ACCIDENT_39715,4.7369027
ACCIDENT_39716,4.23434
ACCIDENT_39717,4.238302
ACCIDENT_39718,4.1525993
ACCIDENT_39719,4.1997385
ACCIDENT_39720,4.0805235
ACCIDENT_39721,4.4091806
ACCIDENT_39722,4.320061
ACCIDENT_39723,4.213874
ACCIDENT_39724,4.0669127
ACCIDENT_39725,4.2818832
ACCIDENT_39726,4.369236
ACCIDENT_39727,3.3568418
ACCIDENT_39728,4.003228
ACCIDENT_39729,4.326555
ACCIDENT_39730,4.1532164
ACCIDENT_39731,4.319711
ACCIDENT_39732,3.7990482
ACCIDENT_39733,3.9878633
ACCIDENT_39734,3.4994922
ACCIDENT_39735,4.0955567
ACCIDENT_39736,4.3887215
ACCIDENT_39737,3.7992377
ACCIDENT_39738,4.234855
ACCIDENT_39739,4.2782803
ACCIDENT_39740,4.137276
ACCIDENT_39741,3.5302315
ACCIDENT_39742,3.9954627
ACCIDENT_39743,4.0182905
ACCIDENT_39744,4.117471
ACCIDENT_39745,4.2809772
ACCIDENT_39746,3.2467449
ACCIDENT_39747,3.9196858
ACCIDENT_39748,4.136827
ACCIDENT_39749,3.0770836
ACCIDENT_39750,4.001625
ACCIDENT_39751,3.494065
ACCIDENT_39752,4.261673
ACCIDENT_39753,3.9437664
ACCIDENT_39754,4.1616797
ACCIDENT_39755,3.5433283
ACCIDENT_39756,3.897536
ACCIDENT_39757,4.1724553
ACCIDENT_39758,4.224704
ACCIDENT_39759,3.575075
ACCIDENT_39760,4.140061
ACCIDENT_39761,4.1382685
ACCIDENT_39762,4.1719875
ACCIDENT_39763,4.4896936
ACCIDENT_39764,3.8375027
ACCIDENT_39765,4.495848
ACCIDENT_39766,3.7119434
ACCIDENT_39767,3.4575658
ACCIDENT_39768,3.5100389
ACCIDENT_39769,4.1229606
ACCIDENT_39770,4.007372
ACCIDENT_39771,3.8967676
ACCIDENT_39772,4.0423245
ACCIDENT_39773,4.041873
ACCIDENT_39774,3.8556895
ACCIDENT_39775,3.2567809
