index,운송장_건수
0,8.438603389082578
1,6.569475069927993
2,6.9864784360889365
3,4.866078669264131
4,4.597046659219083
5,4.295346023430713
6,4.640850052714114
7,4.499337559573293
8,4.298386237219007
9,4.93284134011491
10,4.774112485234509
11,4.060189092054106
12,6.82407398216415
13,4.141414684739053
14,5.192625180281462
15,3.7271620259629783
16,5.2298193979075505
17,4.346800868746156
18,3.70122518456189
19,5.0048211662400295
20,4.745986757586027
21,4.0885188314911725
22,4.8831456887941656
23,3.7034463961350435
24,5.361133254857878
25,4.289324385864977
26,5.0024295532544985
27,4.13695090319246
28,5.97409782826926
29,4.597046659219083
30,11.553120442428098
31,7.104123857489559
32,4.784472901596484
33,4.340440107333692
34,5.104871914205249
35,7.54144120594367
36,5.503987307574936
37,4.298386237219007
38,4.157195065824683
39,15.480481202142768
40,7.54144120594367
41,5.816973584013842
42,5.101445774040093
43,4.423539769035544
44,5.663517413315828
45,5.279058920091983
46,3.8989605533073863
47,5.2298193979075505
48,12.024316021006072
49,6.558438469745849
50,5.648381645918926
51,6.145112069191263
52,8.620511922976048
53,4.289324385864977
54,6.048162385035743
55,6.061227115321263
56,5.421319432737675
57,3.600115827458409
58,4.903307864277985
59,5.103413438349492
60,15.024389608561824
61,3.6766930459957075
62,6.020770415609316
63,3.9141005784292418
64,4.8613518868446794
65,7.4659692168298575
66,9.315559425924958
67,9.069925295269858
68,4.380049160097266
69,4.649414554576637
70,4.231175936995877
71,8.285086355487945
72,11.275151261823433
73,7.826739196938345
74,5.171989034197931
75,6.7852404089634515
76,5.086933109988456
77,4.774112485234509
78,3.5210082184015574
79,6.183970386267823
80,5.145360791986487
81,3.776334733135569
82,4.137414930884461
83,4.062792510034833
84,3.927101123367787
85,8.145394151682973
86,7.372423983965205
87,5.3796259702264
88,4.24470074323901
89,5.155947532281024
90,5.331941878901817
91,6.5352379070763
92,4.008085203855991
93,6.425048221715514
94,6.061227115321263
95,5.179772472957865
96,4.861837620439006
97,5.1643984745238205
98,6.183970386267823
99,5.279756461120973
100,4.033971003409946
101,5.5863666553073115
102,4.145849114756038
103,3.7959450784933986
104,6.163724548197719
105,5.16211639000431
106,8.276054504624325
107,4.567772506871077
108,6.163724548197719
109,5.2298193979075505
110,5.005943384703572
111,5.3796259702264
112,5.71854811962289
113,9.778593593767338
114,4.949376110766036
115,5.636916412841752
116,6.84685330695329
117,4.289825350161674
118,4.182663243706102
119,6.9699971212004685
120,4.289825350161674
121,4.016327873415674
122,4.679152531836165
123,5.870824792961433
124,5.255830288418878
125,4.016327873415674
126,4.1234899798712465
127,4.610244052075118
128,4.072490463720052
129,4.040707771783119
130,4.025445546945954
131,3.9659197312638788
132,4.289825350161674
133,4.289825350161674
134,4.501695631834459
135,4.732668082516574
136,3.516137930463982
137,4.016327873415674
138,7.826739196938345
139,4.78681331020823
140,4.666229394231778
141,4.025445546945954
142,5.050884448970447
143,4.1234899798712465
144,4.152663435612834
145,3.932464461731249
146,3.9146135835799076
147,8.113955468868443
148,4.1234899798712465
149,3.4503252877603785
150,4.069161610219647
151,4.038405644760441
152,4.485067489475518
153,4.366700162937911
154,4.675968521543534
155,4.1234899798712465
156,4.732668082516574
157,4.076117589222728
158,4.854842187438311
159,4.520605053305148
160,4.025445546945954
161,4.1234899798712465
162,4.182810911373661
163,4.70113770418118
164,4.069161610219647
165,4.326690869207751
166,4.1234899798712465
167,4.326690869207751
168,3.776334733135569
169,4.052017983437515
170,4.507950468039167
171,5.842496740720814
172,4.732668082516574
173,4.4597999526930305
174,4.278322489692093
175,4.227454363256499
176,4.172516722375816
177,4.541366117449262
178,4.069161610219647
179,4.679152531836165
180,3.949495202309294
181,4.1234899798712465
182,6.507742814405252
183,6.987529143628182
184,4.361850603096791
185,4.052017983437515
186,4.208753028785914
187,5.081085357613958
188,4.282870260314922
189,4.289825350161674
190,4.485067489475518
191,3.9146135835799076
192,4.934519104571437
193,3.7959450784933986
194,4.811811369150658
195,5.697836386790043
196,4.541366117449262
197,3.9146135835799076
198,6.7852404089634515
